customer_ID,plan
10121787,2033031
10121791,0033002
10121794,1111121
10121798,2033001
10121801,0013004
10121804,2143124
10121809,0011003
10121811,0023002
10121813,2033031
10121822,1122112
10121825,0031001
10121827,1122112
10121833,2013012
10121834,1033003
10121838,2132132
10121841,2013113
10121842,2133121
10121844,2033103
10121847,1023013
10121850,2122131
10121851,1123123
10121855,1011021
10121860,1013013
10121862,2132123
10121863,1043123
10121867,1112022
10121873,1133012
10121878,0011002
10121881,0133002
10121882,2033101
10121883,1133114
10121885,1123113
10121889,1033013
10121890,1113123
10121892,1033022
10121898,0122001
10121899,1033023
10121911,1143122
10121912,0123002
10121914,2043113
10121915,0143002
10121918,1022012
10121924,1033123
10121926,1133124
10121927,0133002
10121929,1133022
10121930,0123022
10121932,1133111
10121933,0122002
10121936,1123113
10121939,1113014
10121940,0122003
10121945,1033002
10121951,1033113
10121952,0011002
10121953,1033121
10121957,1143103
10121958,1013012
10121959,1133101
10121960,2122101
10121962,1133012
10121963,1023013
10121964,1113012
10121970,1133113
10121973,1023012
10121974,1123123
10121976,0013003
10121979,1032123
10121981,1033102
10121984,1111122
10121988,1012022
10121989,2033003
10121990,1043123
10121999,1023122
10122001,1143114
10122002,1133101
10122006,1033112
10122007,1043023
10122012,1133102
10122013,1122112
10122014,1122111
10122016,0013023
10122017,1011022
10122018,1133103
10122029,1012023
10122030,1133113
10122037,2033002
10122040,1013023
10122050,1133014
10122051,1013121
10122055,1123102
10122056,2012031
10122057,1133122
10122061,0123022
10122063,1033022
10122064,1023021
10122072,1043102
10122074,0033003
10122086,1111101
10122087,2122032
10122088,1013121
10122089,0011003
10122090,1033021
10122094,2033023
10122097,1033114
10122098,1033023
10122106,1112122
10122107,1133102
10122108,1013022
10122116,0022002
10122117,1033012
10122128,1133102
10122131,1143114
10122135,1133012
10122141,1113121
10122147,0012001
10122151,1023002
10122154,1122112
10122156,2033032
10122158,1022022
10122161,1123123
10122171,0022003
10122172,0011002
10122177,0043002
10122178,0133003
10122184,1123122
10122185,1033102
10122190,1133013
10122193,1123123
10122194,0013001
10122195,1033004
10122196,2113133
10122197,2133121
10122201,0032031
10122202,1012111
10122203,1132013
10122205,1133022
10122207,2012133
10122208,1133024
10122212,1143122
10122214,0023002
10122216,1043024
10122219,1133122
10122224,1033023
10122227,1033112
10122230,0033003
10122231,1133113
10122232,0011002
10122234,0013001
10122244,2012031
10122255,2012031
10122259,0012002
10122262,2013002
10122263,1133011
10122265,0033001
10122268,0143122
10122269,1143114
10122270,1123121
10122273,2043023
10122277,2113022
10122282,0033002
10122285,1111123
10122286,1122122
10122287,1133102
10122288,1113113
10122290,1112122
10122291,2011031
10122293,1023101
10122294,2011032
10122295,1013124
10122296,1143114
10122297,0012002
10122300,1033002
10122301,1031002
10122303,0022001
10122304,1133123
10122307,1123122
10122308,1123113
10122310,1033022
10122311,1011023
10122316,1032123
10122327,1012123
10122328,0011003
10122329,0011002
10122330,1023012
10122335,1143123
10122336,1113122
10122338,1133121
10122341,0132002
10122342,1133021
10122343,1122112
10122344,0023001
10122346,2133033
10122347,1143111
10122350,0112002
10122351,2112131
10122352,1111122
10122353,0123022
10122354,1123121
10122356,1043121
10122358,1111102
10122360,0013001
10122361,1113114
10122362,1033122
10122363,1123031
10122367,0011002
10122371,1133113
10122372,2013123
10122375,1133013
10122379,1111001
10122381,0033001
10122384,0033002
10122387,1032023
10122388,0022003
10122390,1043003
10122391,1133112
10122400,0022021
10122401,1011112
10122406,1032012
10122413,1133023
10122420,1133013
10122421,1033103
10122422,2021102
10122425,0033002
10122428,2133131
10122430,1133121
10122431,1113122
10122432,1023101
10122433,1011121
10122437,1013122
10122438,2023013
10122441,0112113
10122445,0023002
10122447,1023013
10122448,1113002
10122450,1121012
10122451,1033013
10122452,0113002
10122454,1033123
10122455,2043033
10122457,2033114
10122458,1011121
10122462,1133102
10122464,1011012
10122468,1033021
10122471,1033002
10122473,2013023
10122474,0011002
10122476,1023002
10122483,0011002
10122484,2011013
10122486,2123023
10122491,1043022
10122492,0111002
10122493,0033002
10122494,1111022
10122497,1133101
10122498,2133103
10122501,0012002
10122503,0012002
10122506,1143113
10122507,1011022
10122512,2012132
10122516,1023013
10122519,1133121
10122521,1043023
10122523,1033103
10122524,1022113
10122526,2133133
10122529,1122112
10122531,1143114
10122534,1011021
10122535,1043113
10122538,1033133
10122541,0111001
10122542,0133002
10122546,1033123
10122547,1133112
10122553,1033013
10122559,1043103
10122560,2012021
10122564,1113021
10122568,1113023
10122575,0011001
10122578,0023003
10122587,1033113
10122589,1043103
10122593,2022013
10122595,1113121
10122602,1013023
10122604,1133123
10122607,1123123
10122608,1112011
10122609,0033002
10122611,1133123
10122612,1133122
10122613,1013101
10122615,2143102
10122623,1013123
10122627,0043002
10122631,0013002
10122635,1112123
10122636,2023022
10122637,0022001
10122640,1022022
10122641,1033102
10122642,2123022
10122644,1133111
10122645,1111012
10122646,1113112
10122647,1143102
10122649,2043034
10122654,1133122
10122655,2033021
10122657,1113123
10122658,1033022
10122660,1133012
10122664,1113022
10122666,1033112
10122672,1033002
10122676,0033003
10122678,1011022
10122687,1012022
10122696,1122021
10122697,1023012
10122700,0022001
10122703,0012003
10122705,1112101
10122709,1133023
10122711,2011031
10122715,1133103
10122717,1033023
10122723,1033114
10122725,1033021
10122727,1112134
10122729,2012022
10122730,1123121
10122733,0133013
10122734,1013101
10122736,1141003
10122737,0013001
10122738,0033003
10122739,1133102
10122742,1133014
10122745,2033123
10122748,1123012
10122750,1133121
10122752,0033001
10122754,0012002
10122755,0011003
10122756,2133013
10122760,1113021
10122762,1012022
10122765,0011002
10122767,1122121
10122768,1113111
10122769,1133123
10122770,1113123
10122774,1011021
10122775,1033023
10122777,0013002
10122778,1123122
10122780,2133103
10122783,0011001
10122784,0022001
10122789,0013003
10122793,1033012
10122795,2023031
10122797,1133013
10122798,1022102
10122801,1133113
10122803,1033123
10122806,0043022
10122809,1012023
10122812,1023103
10122814,1011013
10122817,0033001
10122818,0011001
10122819,2112003
10122824,1113123
10122827,2012032
10122829,1133111
10122832,2023013
10122833,1133122
10122835,1123124
10122836,0023001
10122844,1013121
10122846,2022022
10122848,1033024
10122852,0111002
10122857,1033123
10122860,0021002
10122861,2113003
10122862,1113001
10122866,0023002
10122868,1133102
10122871,1033101
10122873,1143013
10122877,1033102
10122878,1133111
10122879,0012002
10122880,1133023
10122888,1133124
10122890,0111001
10122891,2033123
10122892,0013002
10122893,0133012
10122896,1043112
10122900,1123101
10122902,1011011
10122903,1132122
10122906,0011004
10122907,1133123
10122909,1013002
10122911,2133102
10122913,0132022
10122914,1131121
10122915,1033002
10122916,1133122
10122917,1023002
10122918,2133023
10122921,2143123
10122922,0033001
10122925,1133112
10122933,0032012
10122935,2122022
10122938,1023023
10122941,0013002
10122942,1033121
10122944,0012002
10122951,1112022
10122952,1043103
10122955,0033013
10122956,1133124
10122962,0111003
10122964,2032123
10122965,0011001
10122966,1011022
10122967,2033021
10122968,1022002
10122969,2133122
10122971,1032002
10122976,1133123
10122977,0033002
10122981,2113102
10122982,1133122
10122987,1023013
10122989,0023003
10122995,2132022
10122996,1111012
10122999,1033021
10123000,1033103
10123003,1133122
10123004,2011021
10123010,1032123
10123011,0123002
10123017,1043112
10123026,0022002
10123027,2112131
10123028,1031112
10123031,1013012
10123037,1133123
10123038,1033122
10123039,1113123
10123046,1123103
10123047,1033102
10123049,1133112
10123051,1133101
10123052,1132121
10123058,1111112
10123062,2033003
10123066,1122022
10123067,1133121
10123068,1012124
10123076,1033013
10123081,0013001
10123083,1132012
10123084,1133123
10123085,2011022
10123091,1033102
10123095,0111001
10123098,1113023
10123099,1122013
10123104,1133122
10123105,1011023
10123108,1133121
10123112,1143123
10123113,1012123
10123118,1033122
10123120,1133023
10123122,1113123
10123123,1023012
10123124,1033014
10123131,1143131
10123135,1113123
10123136,1131022
10123140,0033002
10123147,1123122
10123148,1011114
10123151,1033124
10123161,1123121
10123162,1113113
10123164,0033023
10123165,1033123
10123167,1033013
10123168,2043013
10123171,1133103
10123179,1033012
10123180,1033021
10123181,1143122
10123184,1033003
10123193,1143102
10123194,2121122
10123196,2112123
10123197,1043002
10123200,1133113
10123201,0033002
10123205,0011002
10123206,0133002
10123208,1113102
10123212,1033102
10123213,0012002
10123215,1023023
10123216,0022002
10123218,1133124
10123219,1111102
10123221,1033102
10123222,0013003
10123225,1131012
10123232,1042004
10123235,1123002
10123236,1133011
10123237,1033013
10123239,1133003
10123242,1123111
10123245,1033021
10123248,1122121
10123250,2133113
10123251,1033123
10123254,0011003
10123256,1033113
10123258,1033113
10123265,0032003
10123276,1123124
10123277,1133103
10123280,1012022
10123281,1032022
10123284,1133112
10123288,0011001
10123290,1012121
10123295,1111102
10123297,1033013
10123298,0113003
10123301,1133123
10123309,1023023
10123312,1033013
10123313,1111121
10123315,1133102
10123319,0023003
10123323,1133023
10123324,1032123
10123326,1033011
10123328,1033102
10123329,1143123
10123332,1133103
10123334,2012032
10123335,2133021
10123343,1033124
10123344,0033102
10123348,1033122
10123350,1133121
10123351,1011122
10123353,1033013
10123354,0141002
10123358,1022012
10123361,1133102
10123367,1033123
10123371,1133022
10123372,1133122
10123374,0022002
10123376,0133001
10123377,1111122
10123381,2133102
10123383,0012002
10123387,0022002
10123391,1043114
10123394,0012014
10123396,1011122
10123397,0013001
10123398,1033123
10123399,0023002
10123400,2033012
10123401,1111102
10123403,1123124
10123409,2112134
10123410,1033011
10123411,1133112
10123413,1022012
10123414,1122021
10123416,0011001
10123418,0012002
10123419,1033022
10123420,0023003
10123423,0012001
10123425,2011013
10123430,2023032
10123434,1033123
10123444,1113013
10123445,2113021
10123447,1133023
10123448,1033003
10123452,1033021
10123453,1111121
10123460,1112122
10123461,2143124
10123462,1111122
10123468,0022003
10123470,0143102
10123471,1033112
10123472,2033032
10123475,2133124
10123478,1012122
10123479,0111001
10123480,0011002
10123483,2033024
10123484,1033103
10123487,1033113
10123491,0011002
10123492,0011031
10123493,0111001
10123494,1113114
10123496,0021022
10123500,0033002
10123501,1133123
10123503,1123111
10123504,1133112
10123508,0023022
10123509,1132102
10123515,1032124
10123517,0022022
10123520,0033003
10123524,1033003
10123532,1033122
10123533,1033003
10123535,1111112
10123543,1023012
10123546,1133111
10123548,1033002
10123554,2133102
10123559,1032002
10123560,0011001
10123561,2043002
10123562,1023123
10123566,1033102
10123569,1023113
10123571,0123002
10123577,1033101
10123578,0123002
10123581,2123133
10123584,1033102
10123587,0111002
10123589,2033033
10123591,1123001
10123594,1133021
10123596,1133123
10123598,1113123
10123599,0142121
10123600,0011001
10123607,1033022
10123609,1123132
10123610,1032103
10123611,1132122
10123612,0022012
10123613,1033101
10123614,0022002
10123617,1133102
10123619,1023024
10123620,1113123
10123622,1143102
10123623,1113123
10123624,0013003
10123627,1033021
10123628,1033103
10123631,1123022
10123633,1133124
10123639,1122123
10123640,0033001
10123641,1111112
10123644,2133102
10123645,0023003
10123647,1021122
10123651,1112113
10123655,1132014
10123658,1033123
10123659,0012002
10123660,0012001
10123661,1133121
10123662,1133114
10123663,1143114
10123664,1143014
10123667,1133123
10123669,0013004
10123670,1143133
10123672,2012033
10123673,1123121
10123674,2133102
10123675,1133102
10123681,2143132
10123684,0012002
10123687,0033002
10123689,0033002
10123691,1133122
10123692,1122012
10123693,1132011
10123695,0012002
10123697,2122023
10123704,1133124
10123711,1133113
10123717,1113113
10123718,1133111
10123723,1043102
10123724,1033123
10123725,0033002
10123731,0012002
10123734,2123113
10123735,1143113
10123737,1033011
10123740,0113003
10123742,0113003
10123743,2013034
10123744,2033022
10123745,1112122
10123747,1133111
10123748,2111001
10123755,0143004
10123756,1122122
10123757,1032122
10123759,0022002
10123760,1123124
10123763,2013022
10123764,2033003
10123765,1112121
10123766,1012012
10123769,1111121
10123770,1033023
10123774,1012023
10123778,1112022
10123780,2022032
10123781,1013023
10123782,1123021
10123793,0011002
10123796,2033021
10123797,1033023
10123798,1043112
10123799,2133102
10123800,1013013
10123804,2113102
10123807,0012001
10123813,1123122
10123818,0022003
10123820,2111121
10123827,0022002
10123831,1033113
10123835,0023002
10123838,1033122
10123841,1013022
10123843,0011024
10123845,1023023
10123846,1133122
10123854,0143002
10123860,0023002
10123863,2033011
10123866,0012023
10123869,1043102
10123871,1133123
10123872,1012023
10123874,1133113
10123876,1133021
10123877,0133003
10123879,1143113
10123880,0122002
10123881,1133022
10123890,1121102
10123892,1013123
10123894,1113023
10123895,1133012
10123897,2011003
10123909,0113002
10123914,0012023
10123915,2043033
10123916,0012001
10123918,1122012
10123920,1033001
10123922,2012023
10123928,1133114
10123929,1123013
10123934,0013001
10123935,1123023
10123938,1023022
10123953,2021011
10123958,2021032
10123959,1113124
10123960,1023022
10123967,1043012
10123968,2033104
10123980,1112123
10123982,0011002
10123983,1033013
10123988,1133112
10123989,1011021
10123990,1133112
10123991,1123023
10123995,0022001
10123998,0112001
10123999,1132103
10124000,1122122
10124001,1133102
10124005,1022112
10124011,0011001
10124012,1033114
10124013,1012112
10124015,1113002
10124021,1133102
10124022,1123122
10124024,1033012
10124025,1023022
10124026,1022022
10124027,1133112
10124028,0012003
10124031,2012023
10124034,1133103
10124035,0033012
10124037,1122012
10124038,0013003
10124042,0133102
10124046,1133104
10124047,2012012
10124048,1033003
10124051,1033123
10124052,1021002
10124054,1022022
10124057,1012121
10124058,0122002
10124059,1133121
10124063,1013013
10124065,1113021
10124068,1012113
10124070,1013124
10124071,0011002
10124073,0011004
10124081,2143113
10124083,1021001
10124084,0033033
10124085,0023002
10124086,1023002
10124088,0012002
10124090,2022032
10124092,0111003
10124093,1143023
10124097,1022123
10124102,1123002
10124105,0133001
10124107,1132123
10124108,2133121
10124110,1011012
10124111,0123002
10124113,2112022
10124115,1123122
10124118,0013023
10124120,2123102
10124122,1022002
10124124,0013001
10124130,2033111
10124134,1111021
10124137,1033123
10124138,0033001
10124141,0011001
10124142,0111022
10124143,1133102
10124144,1112121
10124145,1033002
10124146,1133002
10124147,1133122
10124153,2011033
10124157,1111121
10124160,1133112
10124163,1033124
10124165,0132004
10124166,1033021
10124169,1133122
10124171,0013002
10124172,0113001
10124173,1133102
10124174,1133121
10124176,1143114
10124178,2143012
10124180,1013021
10124183,1143021
10124184,1111012
10124186,0122001
10124188,1023012
10124195,0111002
10124202,1013013
10124204,1013011
10124207,1013023
10124210,1013112
10124212,1133123
10124216,2112022
10124218,2033013
10124219,1143013
10124220,1013011
10124222,1043013
10124227,1033102
10124231,1033021
10124232,1112102
10124236,1143102
10124241,1133121
10124243,2043012
10124245,1133124
10124251,0033002
10124253,1012022
10124254,0011002
10124263,1011012
10124264,0012002
10124266,0013002
10124272,0022003
10124276,0011001
10124281,1032013
10124282,0033002
10124284,1012123
10124285,1132114
10124287,1133013
10124291,2043031
10124292,1012021
10124293,1123013
10124295,2032103
10124297,0011001
10124300,2033123
10124302,1143103
10124307,2033123
10124310,2011022
10124311,1043103
10124316,1133122
10124320,0122001
10124321,2133102
10124324,0023001
10124325,1033023
10124327,1133023
10124333,2033102
10124334,2133013
10124338,0032002
10124339,1033023
10124342,1133122
10124343,1133012
10124349,0022003
10124352,0111121
10124353,1132001
10124354,1133113
10124356,2012133
10124359,1023022
10124362,0033002
10124363,1133113
10124366,1023023
10124369,2133122
10124370,1032012
10124379,1043103
10124383,1132022
10124386,1033102
10124392,1122022
10124393,2143024
10124394,1122112
10124395,1113113
10124396,1122011
10124401,1133114
10124403,1033011
10124406,1023023
10124409,1132112
10124411,0033002
10124413,0012021
10124416,1122013
10124420,1022011
10124425,1043013
10124436,2123113
10124438,1023002
10124440,1022121
10124443,2033033
10124445,0012023
10124448,1033123
10124451,1033113
10124454,2123102
10124462,1043122
10124467,2043033
10124471,1133013
10124478,0123003
10124479,0133001
10124480,2033123
10124481,0033004
10124484,1023001
10124486,1023102
10124487,1122022
10124488,1143122
10124491,1133121
10124494,0123002
10124497,1111112
10124499,1022112
10124500,1132111
10124501,1133112
10124502,1132112
10124510,1033101
10124511,1011112
10124514,1033113
10124517,1043114
10124520,1133102
10124523,2011101
10124525,1123121
10124528,1033022
10124535,1133111
10124540,1032102
10124545,1133123
10124551,1022113
10124557,1043023
10124558,2011133
10124559,2133113
10124560,2113123
10124564,1133013
10124570,1011124
10124572,1012002
10124576,0012002
10124580,1013023
10124581,1112134
10124582,1123012
10124585,1033024
10124588,2111032
10124589,1022121
10124593,1033123
10124595,1023103
10124597,2133101
10124598,1113113
10124600,1113123
10124603,1133013
10124604,1143114
10124609,1133102
10124610,1033011
10124622,1133022
10124625,2133123
10124626,1123013
10124631,2031021
10124632,1033124
10124634,1133023
10124640,2133123
10124641,1043124
10124647,2113022
10124651,1033123
10124654,1133122
10124656,1133122
10124660,0133003
10124665,1011021
10124666,1133123
10124668,1133112
10124670,2123013
10124673,1032023
10124675,2133122
10124676,2033013
10124680,0033012
10124682,1033121
10124684,0022002
10124685,1133011
10124687,1112123
10124688,1033113
10124689,1122123
10124690,0112002
10124691,1132103
10124694,1113113
10124698,0133022
10124699,0011001
10124702,1133023
10124703,1033113
10124704,1123113
10124705,1133113
10124706,1033023
10124708,0022001
10124709,1022122
10124711,2133132
10124712,1132102
10124713,2013021
10124716,1033113
10124724,0013002
10124725,2033002
10124727,1013023
10124732,1143123
10124735,0033001
10124736,1012121
10124745,2033024
10124747,1113113
10124758,1033113
10124760,1033022
10124763,1143114
10124766,1133112
10124767,1033014
10124770,0033002
10124773,1033013
10124778,1131112
10124780,1033112
10124781,2033021
10124782,1013022
10124791,0111002
10124792,1123021
10124793,0023001
10124795,1013023
10124796,0133002
10124798,1122022
10124800,1113013
10124802,0033002
10124803,0022002
10124805,0012001
10124806,1043113
10124811,2022011
10124818,0022002
10124831,1111114
10124835,1133113
10124842,0111001
10124847,0011002
10124848,1033113
10124850,1012021
10124851,1123121
10124855,1123123
10124856,1143114
10124865,1043113
10124868,1123112
10124873,0022002
10124876,1133111
10124880,1043003
10124881,1133124
10124882,1022022
10124883,1013023
10124885,2033032
10124887,0113002
10124888,2043033
10124891,0013003
10124892,1011002
10124895,1033112
10124897,0022001
10124899,1133012
10124900,0033002
10124902,1033002
10124903,1122122
10124905,0022001
10124907,1033022
10124909,2113122
10124910,0011002
10124912,1033112
10124915,2133003
10124918,1133021
10124919,1133023
10124920,2133031
10124921,1032013
10124922,1133023
10124923,1023104
10124924,1033013
10124925,1033123
10124926,1011121
10124928,1012022
10124933,1011011
10124934,1123021
10124939,0123002
10124942,2111014
10124945,0033002
10124946,1122112
10124947,0033001
10124948,2143013
10124949,1133113
10124950,1033001
10124951,1133122
10124952,0011002
10124954,2011034
10124956,1013023
10124957,1122122
10124958,1111022
10124961,1033113
10124972,1112122
10124973,1011002
10124977,0123002
10124984,1033023
10124990,1113123
10124991,1033111
10124997,1033112
10124999,0113003
10125000,1011022
10125003,1133124
10125006,0043103
10125008,1033021
10125013,1033023
10125015,1133102
10125017,0033002
10125018,0012024
10125022,2043023
10125024,1133112
10125025,1023022
10125027,1122102
10125028,1022102
10125031,1043123
10125032,1043124
10125034,1033113
10125036,1111102
10125037,0023012
10125038,0113002
10125043,1113121
10125054,0033003
10125056,1122112
10125058,1033013
10125061,2033031
10125064,1113113
10125065,1133103
10125069,1033113
10125074,1043123
10125075,1021022
10125076,1133102
10125077,1113123
10125080,0033014
10125081,1033023
10125084,1011022
10125087,1033034
10125088,2111123
10125089,1033102
10125090,1133122
10125091,0122022
10125093,1122022
10125100,1013023
10125106,1043123
10125110,1133122
10125111,2033013
10125112,1112023
10125116,1023003
10125121,1033103
10125129,1112121
10125130,0122002
10125131,0033001
10125138,2113123
10125139,0022002
10125141,1033022
10125145,1133022
10125148,1033114
10125156,0033002
10125159,1112121
10125162,1133023
10125166,0011002
10125168,1023123
10125169,1133133
10125175,0022002
10125176,0023001
10125177,1143102
10125179,1111022
10125180,2011131
10125181,1033112
10125183,1111023
10125192,0033001
10125193,1013013
10125194,1133123
10125199,1033104
10125200,1143123
10125212,1143123
10125219,1033102
10125222,1043012
10125223,1133111
10125224,1033011
10125227,1023122
10125228,1122013
10125229,1133112
10125231,2022013
10125239,0013003
10125240,1011112
10125252,1133012
10125253,1033013
10125261,1043014
10125263,1133114
10125264,1023103
10125268,1122114
10125274,1122122
10125275,2033023
10125277,1033022
10125281,2033102
10125282,1023012
10125287,2112121
10125291,1033021
10125293,2033123
10125294,1131002
10125301,1133102
10125303,1123122
10125307,0013003
10125315,1133023
10125317,1132013
10125319,0113023
10125321,0011002
10125322,1133013
10125325,2113131
10125326,1033023
10125327,0112002
10125329,1113122
10125334,1033124
10125337,0111002
10125338,1133102
10125344,1133122
10125347,2013022
10125349,0123002
10125354,1133123
10125358,1033013
10125360,1133112
10125361,1123122
10125362,1022122
10125363,0111001
10125365,1133123
10125367,1043124
10125372,1033013
10125375,0023002
10125376,1143014
10125379,1033011
10125389,1023104
10125395,2133022
10125399,1133022
10125405,1033012
10125407,2111132
10125408,1023023
10125414,1033122
10125415,0013021
10125417,2033012
10125418,1132122
10125419,0013002
10125421,1033013
10125425,1043023
10125429,1133112
10125437,1133112
10125440,1123123
10125444,1133102
10125445,1122002
10125450,0043002
10125451,1022023
10125452,0022001
10125453,2033011
10125456,1132121
10125460,0132004
10125465,1133122
10125468,1133013
10125470,1123022
10125472,1033113
10125473,2033123
10125476,2132113
10125481,1043102
10125482,1133023
10125483,2033002
10125486,1013124
10125490,1133103
10125492,1043104
10125493,1112101
10125495,0011002
10125498,2022013
10125499,1133113
10125500,2043102
10125501,2123114
10125506,1013122
10125514,2133133
10125517,1123003
10125519,0013002
10125521,0033012
10125525,1142123
10125527,1133113
10125528,2133112
10125529,0022002
10125531,1143103
10125532,1011021
10125534,2033103
10125536,2133101
10125537,0043003
10125538,0123002
10125542,0022002
10125544,1043123
10125546,1113001
10125550,1133123
10125553,1133022
10125554,1013022
10125555,1033113
10125559,0043012
10125561,0022002
10125568,1133102
10125569,0011002
10125570,0013023
10125571,1133112
10125574,1032112
10125575,0133022
10125576,2133113
10125577,1143103
10125578,2133111
10125584,1132123
10125586,1133013
10125587,1023114
10125589,1032113
10125592,1012021
10125593,0133002
10125596,1133123
10125598,1122111
10125601,1133113
10125602,1111002
10125603,1013013
10125605,1023022
10125606,1112022
10125608,1143123
10125609,1023111
10125610,1143104
10125611,0011003
10125613,0123004
10125614,1012023
10125617,1032012
10125620,1133121
10125621,1022013
10125622,0033001
10125629,2112123
10125631,0122001
10125634,1032122
10125637,1012022
10125640,1133113
10125647,1133024
10125648,1033013
10125651,0023003
10125656,1132121
10125659,2122131
10125661,1033102
10125664,1111112
10125665,1012023
10125666,1043012
10125667,0013003
10125670,1023123
10125671,1133023
10125673,1133103
10125679,0123001
10125681,1013122
10125682,1013121
10125683,1033011
10125686,2122131
10125688,1133121
10125689,1123113
10125691,0033002
10125694,0013002
10125696,1033114
10125710,1133102
10125714,1033023
10125715,1013022
10125716,1033124
10125720,1133123
10125724,2133104
10125727,1023012
10125728,0022002
10125730,2022032
10125732,2113123
10125734,2112011
10125735,1033021
10125736,1023111
10125739,0112002
10125740,1033012
10125741,1133122
10125742,1012021
10125746,0022002
10125751,1113122
10125761,2032003
10125765,0022002
10125770,0023122
10125772,1013013
10125779,0112002
10125780,1022114
10125783,1033112
10125785,1123113
10125787,1143102
10125792,1133113
10125793,2112121
10125795,1112123
10125796,1013021
10125797,1012012
10125799,1123123
10125801,0031012
10125802,1133123
10125805,0033002
10125809,0132003
10125813,1133113
10125814,0023003
10125817,1133122
10125818,0033001
10125823,1123132
10125825,0011021
10125829,0122121
10125833,1033023
10125836,0113003
10125841,1123123
10125852,1133123
10125853,0133023
10125861,2011023
10125864,2022112
10125867,2033103
10125878,0013002
10125891,1033102
10125895,1143111
10125896,1113121
10125900,1123003
10125903,2113102
10125908,0111004
10125910,1123123
10125911,1033023
10125917,1013023
10125918,1022022
10125922,1133014
10125923,1131121
10125926,0013022
10125929,0013001
10125930,2133102
10125931,1033022
10125932,2033021
10125934,1012012
10125935,2133012
10125938,0012002
10125940,0133002
10125942,1122004
10125943,1123111
10125948,2113031
10125952,0043003
10125957,1133122
10125958,1113121
10125959,1013013
10125961,0112001
10125962,1111123
10125963,1133112
10125965,1033002
10125966,0011002
10125967,1133003
10125968,0123112
10125969,1043114
10125970,1143102
10125973,1133121
10125977,1033023
10125978,2013031
10125980,2133122
10125984,1133122
10125985,0033003
10125987,1133123
10125991,1012013
10125994,1133124
10125997,0033003
10125998,0113002
10126001,1133123
10126002,0122002
10126003,1123122
10126004,1133113
10126005,1043111
10126008,1133123
10126012,0023002
10126014,1033002
10126015,1012022
10126017,1133102
10126020,2112122
10126021,1033002
10126022,1013032
10126024,1033021
10126026,1033033
10126027,1133122
10126030,1013023
10126031,1033023
10126032,1133023
10126034,0012002
10126036,1043122
10126037,1112023
10126039,0011002
10126040,2123132
10126041,1112123
10126042,1013023
10126043,1113023
10126044,2043012
10126046,1113022
10126052,1133124
10126055,1033124
10126056,1123022
10126058,0013013
10126059,1033113
10126062,1113112
10126064,1112022
10126066,1113021
10126076,1123023
10126086,1113123
10126087,1033012
10126089,0123012
10126091,0023002
10126092,1022012
10126094,1023002
10126096,2133102
10126098,1113023
10126099,1013123
10126106,0011002
10126112,0023003
10126113,1132121
10126118,1143123
10126119,2043014
10126120,1023021
10126121,1043023
10126123,1022013
10126126,2011132
10126127,0013003
10126129,0033002
10126133,0011002
10126134,2043101
10126136,0133003
10126138,1023123
10126139,2013031
10126142,0133023
10126143,0033002
10126144,2033022
10126150,1011021
10126152,1023012
10126155,0033002
10126161,1133121
10126165,1123024
10126166,1033123
10126176,1121013
10126178,2023111
10126179,1032102
10126181,1033123
10126182,1133023
10126187,1133123
10126192,0133002
10126194,0011002
10126195,1033121
10126196,1032123
10126197,1133113
10126207,1113021
10126208,1123023
10126211,0033002
10126214,0133003
10126216,2022004
10126219,1133102
10126220,1033013
10126221,1013022
10126222,1133114
10126224,0133022
10126225,1133023
10126226,0022011
10126227,0011001
10126239,1133123
10126240,0123001
10126241,1133013
10126243,0043003
10126244,2123012
10126251,1033101
10126257,1133013
10126258,1123004
10126260,1113102
10126261,1033022
10126271,1133001
10126272,0111002
10126273,1132112
10126274,2023101
10126279,1033012
10126282,1133112
10126283,1013113
10126285,1033012
10126286,2043022
10126295,1112122
10126298,2023013
10126301,1032112
10126307,1133123
10126310,1033002
10126311,1033002
10126313,1123102
10126316,1133022
10126317,1033124
10126322,1022012
10126327,1123022
10126332,1122022
10126333,0013002
10126337,1033104
10126341,0013001
10126343,2043013
10126345,1122121
10126347,0011001
10126350,1113122
10126356,1133012
10126360,2033012
10126362,1133114
10126363,0011001
10126370,0022002
10126372,2143132
10126373,1023112
10126376,1123013
10126379,1033101
10126382,1133014
10126387,1013123
10126391,0011001
10126393,1122113
10126395,1043113
10126399,1123023
10126401,1012022
10126404,0012002
10126406,1023104
10126408,1043122
10126410,0122001
10126412,1143113
10126417,1112123
10126420,1043114
10126421,2012033
10126422,1133123
10126425,1133012
10126437,1133023
10126438,0133002
10126439,1123002
10126440,1043123
10126445,1033123
10126446,1112113
10126450,1022113
10126452,1122012
10126454,0023002
10126455,1132122
10126469,1133012
10126471,1133002
10126473,1033112
10126474,1133022
10126475,2022004
10126477,0033002
10126479,2113101
10126480,0111001
10126483,1043103
10126487,0133013
10126488,1133113
10126490,1033113
10126491,0011022
10126494,1133122
10126500,1122122
10126504,2033021
10126506,1133122
10126512,1132112
10126514,1133112
10126515,1033102
10126516,1111111
10126520,1123112
10126522,1043012
10126524,1012022
10126527,0023001
10126537,1122112
10126539,1143112
10126540,1013022
10126543,0043103
10126544,2111133
10126547,0011001
10126554,0123012
10126556,1033023
10126559,2023032
