customer_ID,plan,predicted
10121436,1133114,1133114
10121438,1033123,1033123
10121439,0112003,0112003
10121440,1043002,1043002
10121441,0122122,0122122
10121442,2111131,2111131
10121443,1033124,1033124
10121445,1033102,1033102
10121446,1123102,1123102
10121447,1133124,1133124
10121448,1143002,1143002
10121449,1133103,1133103
10121453,1033021,1033021
10121456,1111123,1111123
10121458,1023012,2023024
10121459,1123113,1123113
10121460,1111112,1111112
10121462,1133102,1133102
10121464,1013023,1013023
10121466,1122113,1123123
10121467,2043033,2043033
10121468,2012024,2012022
10121470,0013001,0013001
10121471,1133123,1133123
10121473,2033013,2033013
10121474,1013014,1013014
10121476,1033012,1033012
10121477,1013101,1013101
10121479,1033002,0033003
10121480,1132122,1123121
10121481,0022012,0022012
10121482,1033123,1033123
10121484,2023003,2023003
10121485,1033022,1033022
10121488,1023103,1023123
10121490,1032101,1032101
10121491,0012002,0012002
10121493,2133013,2133013
10121495,1033023,1033023
10121502,0013001,0012001
10121503,1043114,1043114
10121505,1033111,1033111
10121507,2122113,2122113
10121508,0012003,0012003
10121509,1133122,1133122
10121510,0133004,0133004
10121511,1033122,1033022
10121512,2113014,2113114
10121513,1133022,1133022
10121514,0111003,0111003
10121515,1133112,1133112
10121516,1113121,1113121
10121517,1111113,1111113
10121519,0013002,0013002
10121520,1033012,1033012
10121521,1013021,1013021
10121522,1033002,1033002
10121524,1143113,1143113
10121525,1133011,1133011
10121527,0033002,0033002
10121528,1143123,1143123
10121529,1123122,1122022
10121530,1143002,1143002
10121531,0133002,0133002
10121532,1132102,1132102
10121536,1033023,2043023
10121537,1023023,1023023
10121539,1111011,1111011
10121540,1033023,1033023
10121541,1123113,1122114
10121542,0111002,0111002
10121545,1032032,2033133
10121547,2143102,2143102
10121552,2043013,2043013
10121553,1123112,1123112
10121554,1043102,1043102
10121555,0033002,0033002
10121556,1122023,1033013
10121557,1122024,1122024
10121558,1111022,1111022
10121559,1133102,1133102
10121560,1133112,1133112
10121561,2033033,2033033
10121562,0011002,0011002
10121563,0012002,0012002
10121564,2113112,2113112
10121565,1033114,1033114
10121566,0011002,0011002
10121567,1143123,1143123
10121568,1112021,0033002
10121569,1112133,2112131
10121572,1011012,1011012
10121573,1112111,1112112
10121574,1133123,1133123
10121576,1133111,1033111
10121577,1033012,1033012
10121579,2112133,2112133
10121580,0111002,0111002
10121583,0033011,2133011
10121585,0011003,0011003
10121586,1133002,1133024
10121589,1133122,1133122
10121591,1011121,1011121
10121596,1123123,1123123
10121597,1033013,1033013
10121599,1133102,1133102
10121601,0011003,0011003
10121602,1133102,1133102
10121603,1011001,1011001
10121605,2143111,2143111
10121606,0011001,0011001
10121607,1133114,1133114
10121608,1011111,1011111
10121610,0011001,0011001
10121611,1122114,1122114
10121612,1033011,1033011
10121613,1131024,1133124
10121615,1133024,1123124
10121616,1033001,1033001
10121617,1033023,1033023
10121618,0013101,0111101
10121622,0023002,0023002
10121624,1133123,1133123
10121625,0032001,0032001
10121626,1143113,1143113
10121628,1133121,1133121
10121631,1022111,1133013
10121633,1123021,1123021
10121634,1023102,1023102
10121636,1122012,1122012
10121638,0123002,0123002
10121640,1033023,1033023
10121641,0013002,0013002
10121642,1111111,1122111
10121643,1033104,1033104
10121644,2033013,2033013
10121645,1113111,1113111
10121646,1021022,1021022
10121647,1113111,2023101
10121648,1122122,1122122
10121649,1043102,1043102
10121650,1033002,1033002
10121653,1143123,1143123
10121654,1033023,1033103
10121655,1043114,1043114
10121656,2132101,2132101
10121658,1133123,1133123
10121659,1032012,1032012
10121660,0112004,0112004
10121662,0133002,0133002
10121663,2123113,2123113
10121664,1133123,1133123
10121666,2133133,2133133
10121668,1043013,1043013
10121670,2133123,2133123
10121671,0012002,0012002
10121672,1113123,1113123
10121674,1043124,1043124
10121675,1133122,1133122
10121676,0011002,0011002
10121677,2122022,2122022
10121679,0133002,0133002
10121680,1133113,1133113
10121682,1133111,1133111
10121683,1133101,1133101
10121685,2133033,2133033
10121686,0012003,0012003
10121688,0023002,0023002
10121689,0012002,0012002
10121690,1133102,1133102
10121691,1033013,1033013
10121692,1122121,1122121
10121694,1123011,1123011
10121695,1143124,1143124
10121696,1033011,1033011
10121699,0133002,0133002
10121700,0012002,0012002
10121702,0013002,0013002
10121707,1033102,1033102
10121708,1012013,1012013
10121709,2011011,2012001
10121710,0012002,0012002
10121711,1123122,1123122
10121713,1133121,1133123
10121714,1122101,1122101
10121715,2043104,2043102
10121716,2033003,2033003
10121719,2033102,2033102
10121722,0012003,0012003
10121723,1133013,1133013
10121724,1111122,1111122
10121725,1123023,1123023
10121726,1022023,2022033
10121727,1123123,1123123
10121728,2133114,2133114
10121729,1033023,1033023
10121730,1043023,1043023
10121732,1133114,1133114
10121734,0033001,0033001
10121735,1022002,1022002
10121737,1133103,1133103
10121738,0011002,0011002
10121739,1113113,1113113
10121740,1143023,1143023
10121742,1033124,2133124
10121744,0011002,0011002
10121748,2022031,2023032
10121750,2113002,2113002
10121752,2143102,2143102
10121754,1013113,1133102
10121758,2111132,2012124
10121760,1133023,1133023
10121762,1133124,1133124
10121763,1133113,1133014
10121764,2013032,2013032
10121766,0011002,0011002
10121767,2033122,2033122
10121768,2013022,2132012
10121770,0022002,0022002
10121771,0033002,0033002
10121772,1133102,1133102
10121773,1123124,1123122
10121774,1112121,1112121
10121775,1032103,1012113
10121776,1023121,1033122
10121777,1043114,1043114
10121778,1033033,1133023
10121779,1111112,1111112
10121782,1011022,1011022
10121783,1023021,1023021
10121784,1122112,1033113
10121785,1111023,1111023
10121788,2123102,2123102
10121789,2032102,2032102
10121790,1023014,1023014
10121792,1111122,1111122
10121793,0022002,0022002
10121795,2023033,2023033
10121796,1033113,1033113
10121797,1011021,1011021
10121799,2011132,2011132
10121800,0113002,0113002
10121802,2022032,2022032
10121803,1133123,1133123
10121805,1122111,1122112
10121806,1133111,1133111
10121807,1033022,1033022
10121808,2013021,2133033
10121810,2122122,2122122
10121812,1023101,0033004
10121814,2033012,2033012
10121815,0043103,0033003
10121816,2043124,2043124
10121817,1123102,1123114
10121818,0123123,0123123
10121819,1123123,1123123
10121820,1123121,1123121
10121821,1122114,1122114
10121824,1123021,1113123
10121826,0111002,0111002
10121829,1012022,1012022
10121830,0013001,0012002
10121831,1133023,1133023
10121832,1111112,1111112
10121835,1013002,1013002
10121836,1143104,1143104
10121837,1033123,1043121
10121839,1043012,1143114
10121840,1012114,1012114
10121843,1012023,2022033
10121845,0111003,0111003
10121846,1033113,1033113
10121848,1113123,1133123
10121849,1133122,1133122
10121852,1023104,1043104
10121853,1033002,1033002
10121854,1033023,1033023
10121856,0022003,0022003
10121857,1033122,1033122
10121858,0133023,0133023
10121859,1133123,1133123
10121861,1033103,1033103
10121864,1133122,1133112
10121865,0013001,0013001
10121866,1122122,1122122
10121868,1133123,1133123
10121869,1133102,1133102
10121870,1033113,1033113
10121871,2132102,2132102
10121872,1111112,1111112
10121874,1122122,1122122
10121875,1143104,1143104
10121876,1043114,1043114
10121877,1133123,1133023
10121879,2023032,2023032
10121880,0013011,0013011
10121884,1143103,1143103
10121886,1132002,1133024
10121887,1043102,1043102
10121888,2132132,2132132
10121891,1021003,0011003
10121893,1133123,1133123
10121894,1011022,0011032
10121895,1133122,1033012
10121896,0012002,0012002
10121897,1133123,1133123
10121900,1133023,1133023
10121901,1043023,1043023
10121902,2033033,2033033
10121903,1112111,1112111
10121904,1033123,1022002
10121905,2033002,2033002
10121906,1133114,1133114
10121907,1122122,1122122
10121908,1133124,1133124
10121909,1133023,1133023
10121910,2133021,1032011
10121913,2011031,2011031
10121916,1023002,1023002
10121917,1112122,1012021
10121919,1033114,1033114
10121920,1033002,1033002
10121921,0011002,0011002
10121922,1033011,1033011
10121923,1133102,1133102
10121925,0022003,0022003
10121928,1113111,1113113
10121931,0011003,0011003
10121934,1011111,1011111
10121935,1033102,1033102
10121937,1033021,1033021
10121938,0012002,0012002
10121941,1033021,1033021
10121942,1112123,1143123
10121943,1012112,1012112
10121944,1033122,1033122
10121946,1132112,1132112
10121947,1133114,1133114
10121948,1033021,1033021
10121949,2122102,2122102
10121950,1143021,1043023
10121954,0011001,0011001
10121955,1033123,1033123
10121956,1133123,1133123
10121961,1011013,1011013
10121965,1032012,1032012
10121966,1133122,1133122
10121967,0133004,0133004
10121968,1133121,1133121
10121969,0012002,1012123
10121971,1013023,1013023
10121972,2033003,2033003
10121975,1033002,1033002
10121977,1122122,1122122
10121978,1033123,1033123
10121980,0033012,0033012
10121982,2043003,2043003
10121983,2111112,2111112
10121985,1123112,1123112
10121986,1032014,1032014
10121987,1113102,1113102
10121991,1122112,1122112
10121992,2013024,1033024
10121993,1123112,1023122
10121994,2012113,2012113
10121995,1111022,1111022
10121996,1033102,1033102
10121997,2113101,2113101
10121998,0011002,0011002
10122000,0013001,0013001
10122003,0022003,0022003
10122004,1133103,1133103
10122005,1023101,1023101
10122008,1133012,1133012
10122009,1133122,1133122
10122010,1133113,1133113
10122011,1011021,1011021
10122015,1123013,1123013
10122019,2143101,2143101
10122020,0043002,0043002
10122021,1143014,1143014
10122022,1013021,1133013
10122023,1132123,1132123
10122024,1133101,1133101
10122025,1123112,1123112
10122026,1033012,2023032
10122027,1122114,1122114
10122028,2022002,2022002
10122031,1032102,1032102
10122032,2043101,2043101
10122033,1023021,1023101
10122034,1013023,1013023
10122035,1133112,1133112
10122036,1022123,1022123
10122038,2133121,2133121
10122039,1133112,1133112
10122041,1013014,1013014
10122042,2113123,2113123
10122043,1133121,1133121
10122044,1043102,1043102
10122045,2133131,2133131
10122046,2133123,2133123
10122047,2122102,2122102
10122048,1043002,1043002
10122049,1133021,0022001
10122052,0113001,0113001
10122053,2122002,2122002
10122054,0143002,0143002
10122058,1133102,1133102
10122059,0012001,0012001
10122060,2033002,2033002
10122062,2011023,2011023
10122065,0143104,0143104
10122066,1122101,1122101
10122067,0011002,0011002
10122068,0123001,0123001
10122069,1133123,1133123
10122070,1143123,1143123
10122071,2113121,2113121
10122073,1033124,1033124
10122075,1133102,1133102
10122076,0133021,0133021
10122077,1033022,1033012
10122078,0033102,0033102
10122079,1132122,1132122
10122080,0011001,0111001
10122081,1111011,1111011
10122082,1133122,1133122
10122083,1033024,1033024
10122084,1123021,1123021
10122085,1143123,1143123
10122091,1033023,1033002
10122092,1033013,1033013
10122093,0011001,0011001
10122095,2143102,2143102
10122096,0023003,0023003
10122099,1111022,2012032
10122100,1011123,1111123
10122101,1133113,1133113
10122102,0013001,0013001
10122103,1133013,1133013
10122104,1112123,1111023
10122105,1132113,1132113
10122109,1012123,1012123
10122110,1033101,1033101
10122111,1033002,1033002
10122112,0022002,0022002
10122113,1143114,1143114
10122114,1012022,1012023
10122115,0023002,0023002
10122118,1123112,1123112
10122119,1122023,2133033
10122120,0122002,1122121
10122121,1133113,1023023
10122122,1133012,1133012
10122123,2012033,2012032
10122124,1033022,1033022
10122125,1133102,1133102
10122126,1133014,1133014
10122127,1033122,1033122
10122129,1133012,1111012
10122130,1133102,1133102
10122132,0011003,0011003
10122133,2011011,2011011
10122134,0012003,0012003
10122136,1033113,1033113
10122137,1122114,1122114
10122138,1033122,1033012
10122139,1012123,1012123
10122140,2122032,2122032
10122142,1033123,1033123
10122143,1111122,1111122
10122144,1043102,1033102
10122145,1112012,1112012
10122146,1112112,1112112
10122148,0112001,0112001
10122149,1133123,1133123
10122150,2033021,2033013
10122152,0011001,0011001
10122153,0032001,0032001
10122155,1033012,1033012
10122157,1013101,1013101
10122159,1133112,1133112
10122160,1133112,1133112
10122162,0122003,0122003
10122163,0123003,0123003
10122164,2111123,2111123
10122165,2133122,2133122
10122166,1133123,1133123
10122167,1112111,1112111
10122168,1143111,1143111
10122169,1033101,1033101
10122170,2143102,2143102
10122173,2013032,2013032
10122174,1011021,1011021
10122175,1133112,1133112
10122176,0033001,0033001
10122179,1033102,1033102
10122180,0113003,0133002
10122181,1011021,1011021
10122182,2113121,2113121
10122183,2123102,2123102
10122186,1133012,1133012
10122187,1022023,1022023
10122188,1123114,1123114
10122189,2133113,2133113
10122191,2033002,2033002
10122192,1133121,1133121
10122198,1133112,1133112
10122199,0122032,0122032
10122200,1133121,1133121
10122204,1112121,1112121
10122206,1123122,1123121
10122209,1022012,1022012
10122210,0133001,0133001
10122211,1043022,1043022
10122213,1043023,1043023
10122215,0133113,0133113
10122217,1132122,1132122
10122218,1022023,1022023
10122220,1023123,1023123
10122221,1033102,1033102
10122222,1123013,1123013
10122223,2033002,2033002
10122225,1022013,2022013
10122226,1011021,1011021
10122228,0011013,0011013
10122229,1133124,1133124
10122233,2122032,1111022
10122235,0011002,0011002
10122236,1023024,1023024
10122237,1033002,1033002
10122238,1111122,1111024
10122239,1111121,1111121
10122241,0043002,0043002
10122242,1112021,1112021
10122243,0033121,0033001
10122245,0013002,0013002
10122246,1122121,1122121
10122247,0133002,0133002
10122248,1123113,1133123
10122249,1033011,1033011
10122250,1033123,1033123
10122251,1112002,1112021
10122252,1143121,1143121
10122253,1033113,1033113
10122254,2022032,2022032
10122256,0011001,0011001
10122257,1133103,1133103
10122258,1132111,1132123
10122260,1133113,1133113
10122261,1011013,1011013
10122264,1033001,1133021
10122266,1033013,1033123
10122267,1143102,1143102
10122271,1023022,1023022
10122272,0011003,0011003
10122274,0012002,0012002
10122275,1033012,1033012
10122276,1122021,1122021
10122278,0022012,0022012
10122279,1033101,1033101
10122280,2112133,2112133
10122281,2033001,2033001
10122284,0013003,0013003
10122289,2032033,2032033
10122292,1133111,1133111
10122298,0012001,0012001
10122299,1011021,1011021
10122302,1033124,1033124
10122305,0011002,0011002
10122306,1043002,1043002
10122309,0143101,1133121
10122312,1011012,1011012
10122313,1113114,1113114
10122315,0022002,0022002
10122317,1043013,1043013
10122318,1133103,1133103
10122319,1033131,1133113
10122320,2022002,2022002
10122321,1113023,1113023
10122322,1143102,1143102
10122323,1013022,0011002
10122324,0123002,0123002
10122325,1022123,1022123
10122326,1133124,1133124
10122331,1033012,1033012
10122332,0143103,1123123
10122333,1122122,1122122
10122334,1033021,1033021
10122337,1011011,1011011
10122339,2012002,2011001
10122340,1012012,1012012
10122345,1133102,1133102
10122348,1033121,1033121
10122349,1033032,1033021
10122355,1143124,1143124
10122357,1133122,1133122
10122359,1111123,1111123
10122364,1043123,2013032
10122365,1133022,1133022
10122366,2133122,2133122
10122368,1033113,1033113
10122369,1133121,1133121
10122370,2023032,2023032
10122373,2012023,2012023
10122374,0033003,0033003
10122376,1032022,1033023
10122377,1133102,1133102
10122378,1043013,1043013
10122380,1023012,0011002
10122382,1122123,1012123
10122383,1123024,1123024
10122385,0111002,0111002
10122386,2043101,2043101
10122389,1132022,1132022
10122392,1143112,1143112
10122393,0011002,0011002
10122394,1011021,1011021
10122395,1011023,1011022
10122396,1123101,1123101
10122397,2133112,2133112
10122398,0012001,0012002
10122399,1143023,1143023
10122402,1113111,1132021
10122403,1011022,1011022
10122404,1032002,1032002
10122405,1112111,1111101
10122407,0113002,0113002
10122408,0123011,0123011
10122409,0123002,0123002
10122410,1033001,1032021
10122411,1133121,1133121
10122412,0122003,0122003
10122414,0113002,0113002
10122415,1123123,1123123
10122416,1013021,1013021
10122417,1122121,1122121
10122418,2133122,2133122
10122419,2033122,2113112
10122423,1112112,1112112
10122424,1143104,1143104
10122426,1112022,1112122
10122427,1013013,1013013
10122429,1123002,1123002
10122434,1113032,1123012
10122435,2032013,2032013
10122436,2033012,1033012
10122439,1133102,1133102
10122440,1012023,1012023
10122442,1113113,1113113
10122443,1022011,1022011
10122444,1133113,1133113
10122446,1133113,1133102
10122449,0012001,0012001
10122453,1133113,1133113
10122456,1131123,1131123
10122459,1022012,1022012
10122460,1122012,1122012
10122461,0022002,0022002
10122463,1023122,2033102
10122465,1133123,1133123
10122466,2011031,2011031
10122467,1133113,1133113
10122469,1112121,1112121
10122470,1033011,1133113
10122472,1133123,1133123
10122475,1043021,1043022
10122477,2122121,2122121
10122478,1143102,1143102
10122479,1023002,1023002
10122480,1122112,1112112
10122481,1033021,1033021
10122482,0011001,0011001
10122485,0012003,0012003
10122487,1143013,1143013
10122488,1033003,1123113
10122489,1133123,1133123
10122490,0022003,0022003
10122495,2033113,2033113
10122496,1133112,1133112
10122499,0111002,0111002
10122500,1032011,1032011
10122502,2122131,2122131
10122504,1033002,1033002
10122505,2133122,2133122
10122508,0012002,0012002
10122509,1133102,1133102
10122510,1032124,1032124
10122511,1133104,1133104
10122513,0111002,0111002
10122514,0022002,0022002
10122515,1033124,1033124
10122517,0012003,0012003
10122518,1123123,1123123
10122520,1131001,1131001
10122522,1133121,1133121
10122525,2023103,2023103
10122527,1013112,1013112
10122528,0011004,0011004
10122530,1112123,1112123
10122532,1043113,1043113
10122533,1022022,1022022
10122536,1111112,1111112
10122537,0033004,0033004
10122539,1112102,1112102
10122540,1143002,1143002
10122543,0012002,0012002
10122544,1111114,1111114
10122545,1143102,1143102
10122548,1133102,1133102
10122549,2032113,2032113
10122550,0013002,0013002
10122551,0033001,0033001
10122552,0132002,0112003
10122554,0013002,0113002
10122555,2023123,2023123
10122556,2033112,2033112
10122557,1013022,1033022
10122558,1033123,1033123
10122561,0033002,0033003
10122562,1013112,2111131
10122563,1043013,1043013
10122565,1033024,1033024
10122566,1023012,1023012
10122567,1032111,1032111
10122569,0011004,0011004
10122570,1143111,1143111
10122571,1033124,1033124
10122572,1133023,1133123
10122573,1133112,1133112
10122574,1143114,1033013
10122576,1033123,1033123
10122577,0011002,0011002
10122579,0022013,0022013
10122580,1043102,1043102
10122581,1143103,1133114
10122582,1121124,1121124
10122583,1132113,1132113
10122584,1033003,1143101
10122585,1111112,1133113
10122586,1133104,1043103
10122588,0023032,0023032
10122590,1033012,1033012
10122591,2033124,2033124
10122592,0023002,0013002
10122594,0013003,0013003
10122596,0011001,0011001
10122597,1033102,1033102
10122598,0011002,0011002
10122599,1133101,0113123
10122600,2142132,1143122
10122601,1133133,1133113
10122603,1122111,1122111
10122605,2133122,2133122
10122606,1113124,1113124
10122610,1033001,1033001
10122614,1011132,2011032
10122616,1133124,1133124
10122617,1013113,1013113
10122618,1033112,1033112
10122619,1043124,1022024
10122620,0022003,0022003
10122621,2122113,2122113
10122622,0011002,0011002
10122624,1122112,1122112
10122625,1033004,1033004
10122626,0023022,0022002
10122628,0011001,0011001
10122629,0023001,0023001
10122630,1112024,1112024
10122632,0012002,0012002
10122633,0013002,0011002
10122634,1133121,1133121
10122638,1033022,1033022
10122639,1133111,1133111
10122643,0133002,0133002
10122648,1013023,1013023
10122650,0033002,0033002
10122651,0011002,0011002
10122652,1133112,1133122
10122653,2143104,2143104
10122656,1043114,1043114
10122659,1033113,1033113
10122661,1033114,1033114
10122662,1023013,1023013
10122663,0022021,0022021
10122665,0043001,0043001
10122667,1043023,2043023
10122668,2043012,2043012
10122669,0011002,0011002
10122670,2133032,2133032
10122671,0132002,0132002
10122673,1123012,1123012
10122674,1033022,1133022
10122675,0112001,0112001
10122677,1043004,1043003
10122679,1143113,1143113
10122680,1022022,1022022
10122681,0011011,0011011
10122682,0011011,0011011
10122683,1032101,1032101
10122684,1022123,1022123
10122685,0123102,1123121
10122686,1112023,1112023
10122688,0111002,0111002
10122689,2023031,2023031
10122690,1112021,1112021
10122691,1111023,1111023
10122692,2111101,2011001
10122693,1033123,1033123
10122694,1023023,1023023
10122695,1113011,1113011
10122698,0112002,0112002
10122699,1023002,0023002
10122701,0022021,0022021
10122702,1033021,1033121
10122704,0023004,0023004
10122706,0023011,0023011
10122707,2032012,2032012
10122708,2133113,2133113
10122710,2011032,2013032
10122712,1133123,1133123
10122713,1011101,1011101
10122714,1022114,1022114
10122716,1113113,1111112
10122718,1111121,1111121
10122719,0033001,0033001
10122720,1113113,1113113
10122721,1143122,1143122
10122722,1022021,1022021
10122724,0011002,0133002
10122726,0023002,0033002
10122728,2133114,2133101
10122731,2133113,2133113
10122732,1023021,1023021
10122735,1011022,1011022
10122740,0011003,2111013
10122741,2143123,2143123
10122743,2133011,2123031
10122744,1143101,1143101
10122746,2133112,2133112
10122747,2113002,2033012
10122749,1122123,1122123
10122751,0123001,0113001
10122753,0033001,0033001
10122757,2132113,2132113
10122758,2011031,2011031
10122759,1132113,1132113
10122761,1111013,1111013
10122763,0022002,0022002
10122764,0011002,0011002
10122766,1033021,1033021
10122771,1122111,1122111
10122772,1143123,1043023
10122773,2033022,1022022
10122776,1112023,1112023
10122779,1022002,1022002
10122781,1123123,1123123
10122782,1123123,1123123
10122785,0023001,0022002
10122786,1143014,1143014
10122787,1143022,1143022
10122788,1133022,1112112
10122790,0022021,0022021
10122791,0111002,0111002
10122792,0122014,1133114
10122794,1133124,1133124
10122796,0011021,0011021
10122799,2133102,2133102
10122800,0133021,0133021
10122802,1033024,1033024
10122804,0113003,0113003
10122805,2023023,2023023
10122807,1023022,1033021
10122808,1113123,1113123
10122810,1023022,1023022
10122811,1011022,1011022
10122813,1123021,1133123
10122815,1122122,1122122
10122816,1033013,1033013
10122820,1033122,1133122
10122821,1133022,1033022
10122822,0022002,0022002
10122823,1043124,1043124
10122825,1132022,1133022
10122826,0033112,0011012
10122828,1132113,1133113
10122830,1133124,1133124
10122831,1122122,1122122
10122834,1033002,1033002
10122837,1032123,1032123
10122838,1122103,1122113
10122839,2033034,2033034
10122840,1033123,1033123
10122841,0012002,0012002
10122842,1133102,1133102
10122843,1113013,1113013
10122845,0033002,0033002
10122847,1033123,1033123
10122849,0112002,0112002
10122850,1043102,1043102
10122851,2022012,2022012
10122853,2013123,2033123
10122854,1133112,1133112
10122856,0112001,0112001
10122858,1033114,1033114
10122859,0132003,0132003
10122863,1043114,1043114
10122864,1133121,1133121
10122865,1111124,1111124
10122867,2013031,2013031
10122869,1133122,1133122
10122870,0043013,0043013
10122872,0023001,0023001
10122874,1133122,1133122
10122875,1033122,1133123
10122876,1023003,1023023
10122881,0011001,0011001
10122882,2011021,2011021
10122883,1033011,1033011
10122884,2012122,2111112
10122885,0133101,0133101
10122886,2112121,2112121
10122887,2012032,2012032
10122889,1033023,1033023
10122894,2033002,2033002
10122895,0122002,0122002
10122897,1133121,1133121
10122898,2142002,2143102
10122899,1021012,0011002
10122901,1112022,1033022
10122904,0011002,0011002
10122905,0133001,0133001
10122908,1033121,1033122
10122910,1011021,1011022
10122912,1032111,1032111
10122919,2012023,2012023
10122920,0011003,0011003
10122923,1033113,1033113
10122924,1043123,1043123
10122926,0123001,0123001
10122927,1133023,1133023
10122928,1022021,1022021
10122929,1122113,1122113
10122930,0033012,0033012
10122931,1112122,1112122
10122932,1043103,1043103
10122934,0012003,0012003
10122936,0133002,0133002
10122937,2113123,2113123
10122939,1033014,2033001
10122940,1133021,1133021
10122943,1133121,1133121
10122945,1033014,1012124
10122946,0012002,0012002
10122947,2033023,2033023
10122948,0111002,0111002
10122949,1112121,1112121
10122950,2123023,0143022
10122953,1033103,1033103
10122954,0021002,0021002
10122957,1033123,1033103
10122958,2011021,2011021
10122959,1033001,1033001
10122960,1133112,1133112
10122961,0123012,0123012
10122963,0032002,0032002
10122970,2111032,2111032
10122972,2011012,1011012
10122973,1133101,1133101
10122974,1022031,1022031
10122975,2122121,2122121
10122978,1133122,1133122
10122979,0022001,0022001
10122980,1143102,1143102
10122983,2133123,2133123
10122984,1013022,2023012
10122985,1143102,1043102
10122986,1033112,1033112
10122988,1043003,1043003
10122990,2043002,2043002
10122991,1043113,1043113
10122992,1133111,1133111
10122993,2123022,2123022
10122994,1033012,1033012
10122997,0133024,0133024
10122998,0022002,0022002
10123001,1033022,1033022
10123002,0113001,0113001
10123005,1123123,1123123
10123006,1011022,1011022
10123007,0022001,0022001
10123008,2033023,2033023
10123009,1122113,1122113
10123012,1133102,1133102
10123013,1143112,1143112
10123014,1122111,1122111
10123015,0011002,0111001
10123016,1133121,1133121
10123018,0023002,0011002
10123019,2133113,2133113
10123020,1013023,1023024
10123021,0111003,0111003
10123022,1033113,1033113
10123023,1022024,1022024
10123024,0043002,0043002
10123029,1111124,1111124
10123030,1022012,1022012
10123032,0011001,0011001
10123033,1113023,1113023
10123034,1132022,1011012
10123035,2033021,2033021
10123036,2013131,1013123
10123040,2011031,2011031
10123041,1113112,1113112
10123042,1033012,1033012
10123043,1033012,1033012
10123044,0112002,0112002
10123045,2013021,2013021
10123048,1033001,1033001
10123050,1133103,1133103
10123053,0133002,0133002
10123054,2133102,2133102
10123055,1133102,1133102
10123056,1133113,1133113
10123057,2133132,2133132
10123059,1143123,1143123
10123060,1133122,1133122
10123061,1013021,1013021
10123063,1133122,1133122
10123064,1112124,1112124
10123065,2022023,2022023
10123069,0011102,1112122
10123070,1111123,1111123
10123071,1111003,1133013
10123072,2013023,2013023
10123073,2022022,2022022
10123074,1013023,1123123
10123075,1133122,1133122
10123077,2033022,2112033
10123078,1033014,1033014
10123079,0012002,0012002
10123080,2132102,2132102
10123082,1133123,1133123
10123086,0022002,0022002
10123087,1143123,1143123
10123088,1111122,1111122
10123089,1032002,1032002
10123090,1013113,1013113
10123092,1143023,1143023
10123093,1033124,1033124
10123094,2133021,2133021
10123096,1033113,1033113
10123097,1111123,1111123
10123100,1123012,1123012
10123102,1113111,2122012
10123103,1033122,2033102
10123106,1143101,1143101
10123107,1133122,1133122
10123109,2123022,2123022
10123110,0133002,0133002
10123111,1032122,1032122
10123114,1121113,1133123
10123115,0013001,0013001
10123116,1133122,1133122
10123117,0013003,0013003
10123119,2033113,2033113
10123121,1133113,1133113
10123125,0013003,0013003
10123126,1033013,1033013
10123127,0022002,0022002
10123128,1043022,1043022
10123129,1033022,1033022
10123130,1011101,1011101
10123132,2043112,2043112
10123133,0133001,0123004
10123134,0122011,0122011
10123137,0023002,0023002
10123138,2023022,2023022
10123139,2012122,2012122
10123141,0011002,0011002
10123142,1113112,1113112
10123143,1113123,1113123
10123145,1013022,1013022
10123146,1133024,1133024
10123149,1033123,1033123
10123150,2111031,2111031
10123152,2033103,2033103
10123153,1133102,1133102
10123154,1033022,1011022
10123155,1133012,1133012
10123156,2012033,2012033
10123157,1122011,1122011
10123158,1122124,1122124
10123159,0033002,0033002
10123160,1143012,1143012
10123163,1011022,1011022
10123166,0011002,0011002
10123169,1031113,1133122
10123170,1133124,1133124
10123172,0012003,0012003
10123173,1133121,1133121
10123174,1133122,1133122
10123175,1133123,1133123
10123176,1132122,1133123
10123177,1033102,1033102
10123178,1013024,1013024
10123182,2033133,2033133
10123183,0132112,0032002
10123185,2132002,2132002
10123186,1133123,1133123
10123187,1112022,2113032
10123188,2123112,2123112
10123189,1121021,1121021
10123190,1122122,1122122
10123191,1133103,1133103
10123192,1033011,1033011
10123195,0033002,0033002
10123198,2032131,2112131
10123199,1113121,1113121
10123202,0011002,0011002
10123203,2022123,2022123
10123204,1033023,1033023
10123207,1012002,1012002
10123209,1033023,1033023
10123210,2043033,2043033
10123211,0033001,0033001
10123214,1033102,1033102
10123217,1133112,1133112
10123220,1043103,1043103
10123223,1133021,1133021
10123224,0033101,0033001
10123226,0033023,0033023
10123227,2012012,2012012
10123228,1112022,1122122
10123229,1033112,1033112
10123230,0012003,0012003
10123231,1112121,2112131
10123233,0013003,0013003
10123234,1133114,1133114
10123238,0033013,0033013
10123240,0033002,0033002
10123241,2033033,2033033
10123243,2023102,2023102
10123244,0112004,0112004
10123246,0122002,0122002
10123247,1143102,1133102
10123249,2111131,2111131
10123252,1122112,1122112
10123253,0023002,0023002
10123255,1032022,1032022
10123257,1011022,1011022
10123259,0011002,0011002
10123260,2132122,2132122
10123261,1133124,1133124
10123262,2012011,2012011
10123263,2012133,1133113
10123264,1133113,1133113
10123266,1033103,1033102
10123267,1133013,1133013
10123268,1113112,1113112
10123269,0123121,0123121
10123270,1022124,1022124
10123271,0133002,0133002
