customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,duration_previous,A,B,C,D,E,F,G,age_average,cluster
10111836,1,1,3,6,0,0,5,B,B,D,D,B,C,C,39,1
10111838,1,1,12,6,0,0,2,B,B,C,D,B,C,B,24,1
10111845,1,1,1,5,0,0,0,C,B,B,B,A,C,D,23,1
10111878,1,1,5,5,1,0,6,C,A,E,D,A,A,C,28,1
10111882,1,1,10,5,0,0,2,A,A,B,B,A,A,C,55,1
10111885,1,1,6,5,0,0,2,B,B,C,D,A,C,C,36,1
10111890,1,1,2,6,1,0,4,C,B,D,D,B,D,D,38,1
10111929,1,1,6,6,0,0,1,C,A,B,B,A,D,B,48,1
10111961,1,1,10,5,0,0,4,B,B,B,C,A,C,C,55,1
10111980,1,1,8,3,0,0,0,B,A,B,C,B,C,C,40,1
10111989,1,1,9,7,0,0,2,B,B,D,D,A,C,D,24,1
10112019,1,1,14,6,0,0,2,A,A,C,C,A,A,C,25,1
10112037,1,1,7,5,0,0,1,C,A,B,C,A,D,C,20,1
10112044,1,1,11,5,0,0,7,B,B,D,D,A,C,B,23,1
10112060,1,1,10,5,0,0,1,B,B,B,C,A,C,D,27,1
10112260,1,1,1,6,0,0,7,B,B,D,D,B,B,D,29,1
10112282,2,1,6,6,0,0,5,B,B,C,C,B,C,B,47,1
10112298,1,1,4,6,0,0,3,B,B,D,D,B,C,D,23,1
10112377,1,1,8,4,0,0,3,B,B,C,D,B,C,C,51,1
10112396,1,1,5,5,0,0,2,B,B,B,C,A,C,B,36,1
10112409,2,1,9,7,0,0,1,B,A,D,D,A,C,C,35.5,1
10112419,1,1,7,7,0,0,2,B,A,B,B,A,C,C,29,1
10112425,1,1,1,6,0,0,9,C,A,B,B,A,D,B,36,1
10112427,1,1,1,6,0,0,2,B,B,B,C,B,C,B,49,1
10112456,1,1,9,6,0,0,8,B,B,D,D,A,C,C,23,1
10112492,1,1,0,4,0,0,6,B,A,D,D,A,B,C,26,1
10112532,2,1,1,4,0,0,8,C,A,C,C,A,B,D,27.5,1
10112539,1,1,6,5,0,0,3,B,A,D,D,A,C,C,26,1
10112545,1,1,10,6,0,0,1,B,A,B,C,A,B,C,24,1
10112568,1,1,12,6,0,0,3,A,A,B,C,A,A,C,46,1
10112604,1,1,1,5,0,0,8,B,A,D,D,A,B,D,43,1
10112606,1,1,6,5,0,0,9,B,A,B,C,A,C,B,26,1
10112616,1,1,7,6,0,0,4,B,B,C,B,A,B,C,33,1
10112620,1,1,2,5,0,0,6,C,A,B,B,A,C,C,30,1
10112632,1,1,3,5,0,0,3,B,A,D,D,A,C,B,31.5,1
10112659,1,1,1,6,0,0,1,C,A,D,C,A,D,D,34,1
10112677,1,1,10,5,0,0,7,B,B,D,D,B,B,D,49,1
10112678,1,1,8,5,1,0,1,B,A,E,D,B,C,B,29,1
10112698,1,1,11,6,0,0,6.09394972975809,A,A,C,C,A,A,C,34,1
10112709,1,1,9,3,0,0,1,B,B,B,C,B,C,B,30,1
10112711,1,1,2,7,0,0,11,C,A,D,D,A,B,D,26,1
10112732,1,1,9,6,1,0,4,A,A,D,D,A,A,D,50,1
10112750,1,1,6,5,0,0,9,B,B,B,B,B,C,C,37,1
10112759,1,1,15,5,0,0,3,A,A,C,D,A,A,B,20,1
10112767,1,1,11,7,0,0,5,A,A,D,D,A,A,D,22,1
10112768,1,1,1,6,0,0,3,B,A,D,C,A,C,B,23,1
10112779,1,1,7,7,0,0,2,B,A,B,C,A,C,D,30,1
10112786,1,1,3,5,0,0,2,B,A,C,D,B,C,B,42,1
10112805,1,1,11,5,0,0,1,B,B,D,D,B,C,D,42,1
10112975,1,1,9,7,0,0,1,B,A,C,C,A,C,C,30,1
10113055,1,1,9,6,0,0,1,B,B,C,D,B,B,D,25,1
10113057,1,1,2,5,0,0,11,B,A,C,D,A,B,C,26,1
10113076,1,1,1,7,0,0,8,B,B,C,D,B,C,D,29,1
10113087,1,1,3,6,0,0,0,B,A,E,D,B,A,D,48,1
10113101,1,1,1,6,1,0,1,C,A,C,B,A,D,D,51,1
10113102,2,1,7,5,0,0,6,C,B,E,D,A,B,E,41.5,1
10113104,1,1,9,4,0,0,1,B,A,D,D,A,B,D,49,1
10113113,1,1,9,7,0,0,1,B,A,B,B,B,C,B,35,1
10113127,1,1,11,6,0,0,1,C,A,B,C,A,D,B,29,1
10113149,2,1,1,6,0,0,5,C,A,B,D,B,B,B,35.5,1
10113159,1,1,6,5,0,0,1,C,A,D,D,A,C,B,55,1
10113257,1,1,8,6,0,0,1,B,B,C,C,B,C,D,25,1
10113270,1,1,8,4,0,0,4,C,B,D,D,A,D,C,25,1
10113283,2,1,3,4,1,0,7,B,A,D,D,A,C,D,38,1
10113313,1,1,11,6,0,0,2,A,A,D,D,A,A,C,31,1
10113364,1,1,5,4,1,0,0,B,B,B,C,B,C,E,19,1
10113377,1,1,8,6,0,0,2,B,B,C,B,A,A,B,45,1
10113385,1,1,1,6,0,0,3,B,A,B,D,B,B,D,20,1
10113406,1,1,5,5,0,0,0,B,A,B,C,B,C,C,44,1
10113474,1,1,7,5,0,0,2,B,A,D,D,B,A,B,30,1
10113477,1,1,9,6,0,0,8,C,A,B,B,A,C,B,37,1
10113479,1,1,4,4,0,0,3,B,A,C,C,A,B,C,19,1
10113496,2,1,1,5,0,0,5,B,A,D,D,A,B,C,22,1
10113543,1,1,9,5,0,0,5,B,B,B,B,B,D,D,38,1
10113546,1,1,6,7,0,0,1,C,B,D,D,B,D,B,24,1
10113575,1,1,7,5,0,0,3,B,B,B,B,B,C,B,55,1
10113576,1,1,12,4,0,0,2,A,B,D,D,A,A,D,30,1
10113586,1,1,4,7,0,0,8,B,B,B,C,B,C,B,34,1
10113587,1,1,8,6,1,0,4,B,A,D,D,B,C,E,29,1
10113590,1,1,7,6,0,0,6,B,B,C,C,A,B,B,54,1
10113601,1,1,13,5,0,0,1,A,B,B,B,A,A,C,22,1
10113617,1,1,2,6,0,0,2,C,A,B,B,A,D,C,49,1
10113630,1,1,6,6,0,0,1,B,B,D,D,A,C,B,26,1
10113656,1,1,3,5,0,0,1,B,A,D,D,A,C,B,45,1
10113662,1,1,8,5,0,0,5,B,B,C,C,B,B,C,49,1
10113681,1,1,1,5,0,0,0,B,B,C,C,A,C,D,52,1
10113714,2,1,3,5,0,0,10,B,A,B,B,A,C,B,30.5,1
10113737,1,1,7,6,1,0,2,C,B,D,D,B,C,E,43,1
10113742,1,1,9,5,1,0,7,B,A,D,D,A,B,C,23,1
10113758,2,1,12,6,0,0,8,B,B,C,C,B,C,C,32.5,1
10113788,1,1,8,6,0,0,5,B,B,C,C,B,B,D,23,1
10113810,1,1,2,5,0,0,8,B,A,D,D,B,B,C,41,1
10113845,1,1,5,6,0,0,3,B,B,E,D,B,B,D,26,1
10113852,1,1,3,6,0,0,0,B,B,D,D,B,C,B,25,1
10113875,1,1,6,4,0,0,1,B,A,D,D,A,C,D,39,1
10113884,1,1,8,5,0,0,6,B,A,C,C,A,C,C,50,1
10113889,1,1,7,6,1,0,10,B,A,D,D,B,C,B,29,1
10113907,1,1,1,5,0,0,9,C,B,B,C,B,B,D,31,1
10113935,2,1,10,5,1,0,5,B,B,B,C,B,C,D,36,1
10113941,1,1,8,4,0,0,3,B,A,D,D,B,B,B,30,1
10113946,1,1,7,3,0,0,1,B,B,B,C,B,C,C,44,1
10113976,1,1,3,5,0,0,8,B,B,D,D,B,B,D,48,1
10113980,1,1,6,5,0,0,2,B,A,C,D,A,C,C,38,1
10113993,1,1,3,6,0,0,0,B,A,B,D,B,C,B,35,1
10114012,2,1,8,7,0,0,3,B,B,B,D,B,C,C,40,1
10114017,1,1,10,5,0,0,1,B,B,D,D,B,C,D,35,1
10114034,1,1,6,5,0,0,3,C,A,B,C,A,C,C,19,1
10114050,1,1,10,7,0,0,7,C,B,D,D,A,C,C,23,1
10114073,1,1,2,5,0,0,4,B,A,B,B,A,C,C,37,1
10114078,1,1,7,5,1,0,1,B,A,D,D,A,B,D,28,1
10114079,1,1,8,5,0,0,2,B,B,B,B,A,C,C,42,1
10114117,2,1,9,4,0,0,5,B,A,B,B,A,C,D,31.5,1
10114143,1,1,11,6,0,0,1,B,A,C,C,A,C,B,22,1
10114162,1,1,8,5,0,0,4,B,A,D,D,A,C,B,24,1
10114174,1,1,2,5,0,0,6,B,B,D,D,B,C,D,25,1
10114229,1,1,12,5,1,0,6,A,A,E,D,A,A,C,34,1
10114231,1,1,4,4,0,0,1,B,B,B,D,B,A,B,40,1
10114243,1,1,2,6,0,0,4,B,B,B,C,B,C,B,50,1
10114336,1,1,7,4,0,0,3,C,B,C,C,B,B,B,21,1
10114343,1,1,7,5,1,0,3,B,B,D,D,B,C,B,29,1
10114352,1,1,10,5,0,0,2,B,B,C,D,B,C,B,33,1
10114374,2,1,11,6,0,0,1,A,A,B,B,A,A,C,57,1
10114402,1,1,1,6,0,0,0,C,B,B,D,B,C,D,22,1
10114414,1,1,9,5,0,0,3,B,A,B,C,A,C,C,30,1
10114425,1,1,6,7,0,0,11,B,B,D,D,A,C,C,29,1
10114460,2,1,1,5,0,0,9,B,A,B,C,A,C,C,47,1
10114498,1,1,14,6,0,0,3,A,B,D,D,B,B,D,22,1
10114521,1,1,8,7,0,0,2,C,A,D,D,A,B,D,31,1
10114540,1,1,6,5,0,0,3,B,B,D,D,B,C,B,40,1
10114603,1,1,8,7,0,0,2,B,B,B,B,B,C,B,36,1
10114660,1,1,11,7,0,0,3,B,A,B,B,A,C,C,23,1
10114669,1,1,15,6,0,0,2,A,B,D,D,A,A,D,19,1
10114673,1,1,6,4,0,0,1,B,A,B,B,B,C,C,53,1
10114704,1,1,8,5,0,0,11,B,B,B,C,B,C,B,34,1
10114738,1,1,3,5,0,0,9,B,B,C,D,B,B,E,48,1
10114764,1,1,9,6,0,0,5,B,B,D,C,B,B,B,58,1
10114766,1,1,0,6,1,0,8,B,B,D,D,B,A,C,25,1
10114786,1,1,2,5,0,0,2,B,B,E,D,B,C,C,27,1
10114812,1,1,4,4,0,0,11,B,B,B,B,A,C,B,27,1
10114819,1,1,2,6,1,0,5,B,B,D,D,B,A,B,33,1
10114855,1,1,10,6,0,0,2,A,B,C,D,A,A,B,24,1
10114856,1,1,10,6,0,0,4,A,A,B,C,A,A,B,35,1
10114861,2,1,6,5,0,0,3,B,A,C,C,A,C,C,26.5,1
10115007,1,1,11,6,0,0,2,A,A,B,B,A,A,B,51,1
10115028,1,1,3,5,0,0,1,C,B,D,D,B,D,B,38.5,1
10115029,2,1,7,6,1,0,2,C,B,D,D,B,A,B,54,1
10115030,1,1,9,6,0,0,6,B,B,D,C,B,B,D,46,1
10115039,1,1,3,5,0,0,1,B,A,D,D,A,C,B,40,1
10115082,1,1,3,7,0,0,8,B,A,D,D,A,B,D,25,1
10115098,1,1,2,5,0,0,2,C,B,C,D,B,C,B,34,1
10115099,1,1,6,6,0,0,1,C,B,D,D,B,D,B,22,1
10115104,1,1,8,5,0,0,5,B,A,D,C,A,C,D,21,1
10115146,1,1,6,6,0,0,5,B,A,D,D,A,B,C,45,1
10115168,1,1,12,7,1,0,1,C,A,C,D,A,C,D,26,1
10115183,1,1,4,4,0,0,3,B,A,B,B,A,C,C,48,1
10115184,1,1,2,7,0,0,2,B,A,D,D,B,B,E,35,1
10115187,1,1,9,4,0,0,7,B,B,C,C,A,C,B,48,1
10115212,1,1,11,7,0,0,4,B,A,D,D,A,C,D,29,1
10115284,1,1,3,5,0,0,9,B,A,D,D,B,C,D,24,1
10115314,1,1,1,5,0,0,5,B,B,C,C,B,C,B,29,1
10115332,1,1,2,6,1,0,4,B,B,D,D,B,A,C,48,1
10115339,1,1,7,5,0,0,3,B,A,C,C,A,C,C,41,1
10115365,1,1,4,7,0,0,1,B,B,D,D,B,C,B,37,1
10115390,1,1,14,6,0,0,10,B,A,D,D,A,C,C,26,1
10115439,1,1,6,6,0,0,3,B,A,D,D,B,A,B,51,1
10115444,1,1,7,5,0,0,2,B,A,B,C,B,C,D,33,1
10115458,1,1,9,4,0,0,3,A,A,B,C,A,A,D,29,1
10115579,1,1,11,5,1,0,3,B,A,C,D,A,C,B,21,1
10115617,1,1,4,5,0,0,0,B,A,B,C,A,C,B,33,1
10115636,1,1,3,6,1,0,8,B,A,D,D,A,B,C,40,1
10115639,1,1,7,5,0,0,4,C,B,C,C,B,C,B,42,1
10115686,1,1,2,5,0,0,6,B,B,B,B,B,B,C,49,1
10115756,1,1,7,5,0,0,9,B,B,B,B,B,C,C,43,1
10115787,1,1,9,6,0,0,3,C,B,B,B,B,B,B,33,1
10115797,1,1,6,6,1,0,2,B,A,C,D,A,B,B,46,1
10115799,1,1,8,6,1,0,3,B,A,E,D,B,C,D,24,1
10115830,1,1,3,6,0,0,3,B,A,B,D,A,C,B,26,1
10115835,1,1,4,7,0,0,2,B,A,D,D,A,C,B,26,1
10115859,1,1,6,6,0,0,6,B,B,C,C,B,C,D,31,1
10115901,2,1,6,5,0,0,7,C,A,B,D,B,B,D,42.5,1
10115947,1,1,1,6,0,0,3,C,A,D,D,A,C,C,29,1
10115976,1,1,9,5,1,0,2,A,A,B,C,A,B,C,46,1
10115981,1,1,4,6,0,0,6,B,A,C,D,B,C,C,53,1
10115990,1,1,4,4,0,0,0,B,B,D,D,B,C,D,46,1
10115991,2,1,1,5,0,0,1,B,A,C,D,A,B,D,39,1
10115999,1,1,10,7,0,0,3,C,A,D,D,A,C,D,21,1
10116015,1,1,1,5,0,0,3,C,A,B,D,A,C,D,34,1
10116035,1,1,9,4,0,0,1,A,B,D,C,A,C,C,38,1
10116057,1,1,4,7,0,0,5,C,A,B,B,A,D,C,19,1
10116103,1,1,8,6,0,0,2,B,B,B,B,A,C,D,43,1
10116142,1,1,12,6,0,0,1,A,B,B,C,A,A,B,36,1
10116189,2,1,2,5,0,0,3,B,A,D,D,B,C,B,40,1
10116204,2,1,13,5,0,0,3,A,B,D,D,A,A,D,36.5,1
10116206,1,1,9,6,0,0,1,C,A,D,D,B,C,D,58,1
10116219,1,1,7,6,0,0,3,B,A,D,D,B,C,B,34,1
10116235,1,1,3,5,0,0,1,C,A,D,D,B,D,B,40,1
10116288,2,1,15,7,0,0,0,A,A,C,C,A,A,B,32.5,1
10116291,1,1,6,6,0,0,0,B,A,B,D,A,B,D,30,1
10116299,1,1,1,5,0,0,3,B,B,B,D,B,C,D,35,1
10116311,1,1,1,6,0,0,1,B,B,E,D,B,C,C,25,1
10116320,1,1,9,6,0,0,2,B,B,B,D,B,C,C,37,1
10116327,1,1,2,5,0,0,5,B,B,B,B,B,C,C,45,1
10116328,1,1,2,6,0,0,1,C,A,B,C,A,D,C,53,1
10116340,1,1,1,7,0,0,5,B,B,B,D,B,C,B,26,1
10116377,1,1,4,7,0,0,1,B,A,C,C,A,C,C,41,1
10116380,2,1,7,5,1,0,3,B,B,B,C,B,C,D,41.5,1
10116389,1,1,8,4,0,0,4,B,B,C,C,B,B,D,36,1
10116390,1,1,12,6,0,0,8,A,A,B,B,A,A,B,32,1
10116408,1,1,2,6,0,0,10,B,B,D,D,B,C,E,32,1
10116439,1,1,8,5,0,0,6,B,B,B,C,B,C,B,41,1
10116458,1,1,7,5,0,0,6,C,A,C,B,A,B,C,30,1
10116472,1,1,2,6,0,0,8,B,B,D,D,B,B,D,30,1
10116490,2,1,1,4,0,0,1,C,B,C,D,B,B,B,24.5,1
10116568,1,1,2,7,0,0,3,B,B,B,B,B,B,B,28,1
10116574,1,1,7,4,0,0,6,B,A,B,D,A,C,B,23,1
10116603,1,1,2,5,0,0,6,B,A,D,D,B,B,D,43,1
10116673,1,1,9,6,1,0,8,B,A,B,C,A,C,D,47,1
10116688,1,1,2,5,0,0,2,C,A,D,D,A,D,C,43,1
10116694,1,1,6,4,0,0,2,B,B,B,D,A,C,B,25,1
10116723,2,1,5,6,1,0,7,B,B,D,D,B,A,E,51,1
10116741,1,1,8,5,0,0,8,B,A,D,D,B,B,B,45.5,1
10116771,1,1,5,6,0,0,3,B,B,D,D,B,B,B,42.5,1
10116775,1,1,6,4,0,0,2,B,B,B,B,B,C,B,28,1
10116783,1,1,7,6,0,0,7,B,B,D,D,A,C,B,27,1
10116792,1,1,9,4,0,0,7,C,A,C,D,B,D,C,38,1
10116793,1,1,15,6,0,0,5,B,B,C,D,A,C,C,23,1
10116821,1,1,4,6,0,0,5,B,B,B,C,B,C,B,49,1
10116865,1,1,10,4,0,0,1,C,B,D,D,A,C,D,27,1
10116913,1,1,2,5,0,0,4,B,B,D,D,B,C,D,54,1
10116960,2,1,7,6,0,0,4,B,B,C,C,A,B,C,38,1
10117015,2,1,2,6,0,0,2,C,B,B,B,B,C,C,38,1
10117100,1,1,4,6,0,0,7,B,B,D,D,A,B,D,30,1
10117102,1,1,1,6,0,0,6,B,A,B,D,B,B,B,30,1
10117116,1,1,9,6,0,0,0,B,A,B,D,B,C,D,37,1
10117134,1,1,7,4,0,0,10,C,B,D,D,B,B,C,35,1
10117155,1,1,7,6,0,0,0,A,B,B,D,A,A,B,27,1
10117157,1,1,5,5,0,0,3,C,A,B,B,B,D,B,46,1
10117225,1,1,3,6,0,0,1,B,A,D,D,B,B,D,25,1
10117260,1,1,5,5,0,0,1,B,A,B,D,B,B,C,41,1
10117287,1,1,2,6,0,0,0,B,B,D,D,B,B,D,37,1
10117311,1,1,12,7,0,0,2,B,A,D,D,B,C,C,34,1
10117319,1,1,11,7,0,0,3,C,B,B,C,B,D,C,32,1
10117331,1,1,2,6,0,0,1,B,A,D,D,A,B,D,45,1
10117373,1,1,2,5,0,0,1,B,B,B,C,B,C,C,54,1
10117424,1,1,3,6,0,0,2,B,B,C,C,B,C,C,22,1
10117490,1,1,3,6,0,0,7,B,B,B,B,B,C,B,53.5,1
10117527,2,1,4,5,1,0,7,B,B,B,C,B,C,D,30,1
10117555,1,1,8,7,0,0,4,B,B,D,D,B,C,C,24,1
10117630,1,1,2,7,0,0,2,B,A,C,D,A,C,D,35,1
10117642,1,1,5,7,0,0,2,B,B,D,D,B,C,D,24,1
10117669,1,1,12,6,0,0,6,B,B,C,C,B,C,C,22,1
10117685,1,1,10,6,0,0,3,B,A,B,D,A,C,B,43,1
10117698,1,1,12,5,0,0,5,A,B,B,C,A,A,C,23,1
10117725,1,1,3,5,0,0,1,B,B,B,B,A,B,C,55,1
10117738,1,1,1,6,0,0,2,B,B,B,D,A,C,D,34,1
10117763,1,1,7,6,0,0,2,B,A,B,B,A,C,D,22,1
10117787,1,1,4,5,1,0,1,B,B,C,D,A,C,D,24,1
10117837,1,1,5,5,0,0,3,B,B,B,D,B,C,D,41,1
10117855,2,1,6,4,0,0,3,C,A,D,D,A,D,B,28.5,1
10117885,1,1,6,6,0,0,2,B,B,D,D,B,C,C,44,1
10117909,1,1,3,5,0,0,0,B,A,D,D,A,C,B,20,1
10117984,1,1,11,6,0,0,6.09394972975809,B,A,C,C,A,C,C,51,1
10117992,1,1,5,6,0,0,1,B,A,E,D,A,B,D,43,1
10118007,1,1,4,7,0,0,1,B,B,C,B,A,C,C,24,1
10118023,2,1,1,6,0,0,4,B,B,D,D,B,B,C,37.5,1
10118036,1,1,7,4,0,0,2,B,B,D,D,B,C,D,24,1
10118041,2,1,9,5,0,0,4,B,B,E,D,B,C,D,56.5,1
10118049,1,1,1,6,1,0,2,B,A,D,D,A,A,C,43,1
10118075,2,1,10,7,0,0,5,C,A,B,C,A,C,C,41,1
10118106,1,1,4,7,0,0,2,B,A,D,D,B,C,B,41,1
10118109,1,1,0,4,0,0,4,B,B,B,C,B,B,D,20,1
10118115,1,1,6,4,0,0,2,C,B,B,B,B,D,D,33,1
10118167,1,1,3,5,0,0,6,B,A,C,D,A,B,D,40,1
10118173,1,1,8,5,0,0,9,B,A,B,D,B,C,B,51,1
10118265,1,1,6,6,0,0,1,B,A,B,D,A,A,B,47,1
10118273,2,1,5,5,1,0,0,B,B,C,D,A,C,D,47.5,1
10118279,2,1,8,5,1,0,5,B,B,E,D,B,C,D,36.5,1
10118329,1,1,1,5,0,0,2,B,B,B,B,B,C,C,49,1
10118351,1,1,9,4,0,0,11,C,B,D,D,A,C,D,34,1
10118400,1,1,9,6,0,0,4,B,B,C,C,A,B,D,27,1
10118432,1,1,3,5,0,0,12,B,B,D,D,B,C,D,33,1
10118433,1,1,1,4,0,0,8,B,B,D,D,B,C,C,22,1
10118440,1,1,4,6,0,0,4,B,B,B,B,A,C,C,24,1
10118477,1,1,6,7,0,0,4,B,A,E,D,B,C,E,34,1
10118478,1,1,9,6,0,0,0,B,A,D,D,A,C,C,49,1
10118487,1,1,8,6,0,0,2,B,A,B,D,B,C,D,23,1
10118490,2,1,6,4,0,0,1,B,B,C,C,B,C,C,37.5,1
10118504,1,1,1,5,0,0,12,B,B,E,D,B,C,D,28,1
10118572,1,1,4,4,0,0,9,A,A,B,C,A,A,B,44,1
10118580,1,1,5,5,0,0,3,B,B,C,C,A,C,B,45,1
10118597,1,1,11,6,0,0,1,A,B,B,D,A,A,B,41,1
10118716,2,1,8,6,0,0,2,B,B,B,B,B,C,C,52.5,1
10118746,2,1,3,7,0,0,6,B,B,B,C,B,C,C,32,1
10118756,1,1,8,7,0,0,2,B,B,B,C,B,C,C,36,1
10118778,1,1,2,6,0,0,3,B,B,E,D,B,C,D,25,1
10118779,1,1,6,6,0,0,5,B,B,D,D,B,B,C,31,1
10118797,1,1,6,6,0,0,12,C,B,C,D,B,C,C,33,1
10118807,1,1,1,6,1,0,5,C,A,D,D,A,A,C,28,1
10118830,1,1,7,7,0,0,11,B,B,B,D,B,C,B,30,1
10118838,1,1,2,5,0,0,2,C,A,B,B,A,D,C,45,1
10118845,1,1,11,6,0,0,6,A,A,B,D,A,A,B,40,1
10118863,1,1,7,5,0,0,3,B,A,D,D,B,A,B,42,1
10118888,1,1,3,6,0,0,6,B,B,D,D,B,C,E,49,1
10118896,1,1,6,5,1,0,2,B,A,D,D,A,C,C,35,1
10118905,1,1,4,5,0,0,2,B,B,D,D,B,C,C,25,1
10118945,1,1,7,6,0,0,5,C,B,D,C,B,B,D,57,1
10118975,1,1,1,7,0,0,10,B,B,B,D,A,B,B,26,1
10119047,1,1,2,5,0,0,9,C,B,C,D,A,D,B,53,1
10119100,1,1,11,6,0,0,7,A,A,D,D,A,A,D,36,1
10119155,1,1,5,6,0,0,4,B,B,D,D,B,C,B,44,1
10119176,1,1,5,7,1,0,1,B,A,D,D,B,A,C,30,1
10119234,1,1,12,5,0,0,5,A,A,D,B,A,A,C,20,1
10119237,1,1,6,4,0,0,2,B,B,C,C,A,B,C,22,1
10119280,1,1,4,6,0,0,9,B,B,B,B,A,B,B,43,1
10119293,1,1,2,5,1,0,8,B,B,D,D,B,A,D,29,1
10119318,1,1,0,3,0,0,7,B,A,C,D,A,B,D,32,1
10119330,1,1,14,7,0,0,3,C,B,B,B,A,C,B,27,1
10119369,1,1,11,7,0,0,3,B,A,B,B,A,C,B,27,1
10119381,1,1,4,4,0,0,1,B,B,D,D,B,C,D,35,1
10119388,1,1,10,6,0,0,5,B,B,D,D,B,C,E,54,1
10119397,1,1,8,5,0,0,4,C,A,C,C,A,D,C,54,1
10119409,1,1,7,4,0,0,4,B,A,C,C,A,C,C,27,1
10119432,1,1,8,6,1,0,5,B,B,D,D,B,C,D,24,1
10119452,1,1,10,4,0,0,5,B,B,D,D,B,C,B,29,1
10119462,1,1,5,6,0,0,5,B,A,B,C,A,B,C,21,1
10119535,1,1,11,6,0,0,10,C,B,C,C,A,B,C,25.5,1
10119548,1,1,12,5,0,0,1,C,A,B,D,B,D,B,32,1
10119557,1,1,7,5,0,0,4,B,B,B,B,B,C,C,35,1
10119570,1,1,4,6,0,0,2,C,B,D,D,B,D,C,23,1
10119576,1,1,6,6,0,0,4,B,A,C,D,A,C,B,33,1
10119600,1,1,2,4,0,0,1,B,A,B,C,A,C,C,52,1
10119608,1,1,9,6,0,0,0,C,B,B,C,B,B,C,54,1
10119617,1,1,10,5,0,0,3,B,B,C,C,A,B,D,25,1
10119631,1,1,10,6,0,0,5,B,A,D,D,A,B,C,22,1
10119633,1,1,8,6,0,0,2,B,A,B,B,A,B,C,56,1
10119672,1,1,6,7,0,0,8,B,B,C,D,B,C,B,25,1
10119689,1,1,9,6,1,0,4,B,B,D,D,A,B,E,30,1
10119698,1,1,10,4,0,0,4,A,A,D,D,A,A,C,24,1
10119726,1,1,10,5,0,0,5,B,B,B,C,B,C,D,30,1
10119741,1,1,5,5,0,0,4,B,A,B,D,A,C,B,39,1
10119774,1,1,5,4,0,0,3,C,A,C,D,A,D,D,19,1
10119809,1,1,6,6,0,0,1,B,B,D,D,B,C,C,53,1
10119819,1,1,14,6,0,0,3,A,A,C,C,A,A,D,34,1
10119879,1,1,5,4,1,0,3,C,B,D,D,B,A,C,40,1
10119880,1,1,11,6,0,0,5,A,A,C,D,A,C,C,40,1
10119888,1,1,7,6,0,0,4,B,A,C,D,B,B,E,37,1
10119898,1,1,6,5,0,0,9,B,A,C,C,A,C,C,35,1
10119955,1,1,6,6,0,0,1,B,B,D,D,B,C,C,34,1
10119976,2,1,8,5,0,0,1,B,B,D,D,A,C,C,33.5,1
10119986,1,1,4,6,0,0,6,B,B,E,D,B,A,E,54.5,1
10120002,1,1,4,4,0,0,7,B,A,B,B,B,C,D,49,1
10120034,1,1,1,6,0,0,1,B,B,B,C,B,B,B,53,1
10120141,1,1,6,7,0,0,5,B,A,B,C,B,C,E,37,1
10120144,1,1,7,4,0,0,6,B,B,B,B,B,A,B,22,1
10120195,2,1,8,7,0,0,3,B,B,B,C,B,B,B,33,1
10120237,1,1,10,6,0,0,1,B,A,B,B,A,C,C,58,1
10120272,1,1,8,5,0,0,1,B,B,C,B,B,B,C,51,1
10120276,1,1,11,6,0,0,1,B,B,C,C,B,C,C,27,1
10120320,1,1,1,6,1,0,5,B,B,D,D,B,B,D,33,1
10120394,2,1,8,5,0,0,2,B,A,B,C,A,C,C,34,1
10120417,2,1,7,6,1,0,3,B,A,D,D,A,B,D,32,1
10120456,1,1,12,7,0,0,2,B,B,C,D,B,B,D,22,1
10120469,1,1,2,5,0,0,6,B,A,C,C,B,B,D,51,1
10120531,1,1,15,6,0,0,4,C,A,C,D,A,C,B,24,1
10120541,1,1,8,5,0,0,5,B,A,D,D,B,C,D,38,1
10120549,1,1,12,6,0,0,4,A,A,B,B,A,A,B,36,1
10120602,1,1,13,6,0,0,8,B,A,D,D,A,C,C,30,1
10120638,1,1,6,5,1,0,2,B,B,B,D,B,C,D,34,1
10120661,1,1,10,7,0,0,0,B,B,D,D,B,C,E,24,1
10120677,1,1,9,5,0,0,7,A,A,C,C,A,A,C,51,1
10120700,1,1,12,5,0,0,7,B,A,B,B,A,C,D,31,1
10120705,1,1,2,6,0,0,4,B,A,D,D,B,C,C,43,1
10120716,1,1,5,5,1,0,6,B,A,D,D,A,C,D,37,1
10120721,1,1,2,7,0,0,0,B,A,E,D,B,C,E,31,1
10120763,1,1,2,6,1,0,3,C,B,D,D,B,A,C,33,1
10120808,1,1,8,4,0,0,4,B,B,B,B,A,C,D,40,1
10120841,1,1,13,6,0,0,2,B,B,D,D,B,B,C,39,1
10120905,1,1,3,6,0,0,7,C,B,D,C,B,D,C,33,1
10120932,1,1,8,4,1,0,1,B,A,C,C,A,B,D,40,1
10120959,1,1,7,5,0,0,8,B,B,D,D,B,B,C,24,1
10120965,1,1,4,6,0,0,7,C,A,B,D,B,B,D,24,1
10120999,1,1,6,5,0,0,4,B,B,D,D,A,B,C,28,1
10121015,1,1,2,5,0,0,1,C,B,B,B,B,D,C,26,1
10121021,2,1,10,5,0,0,4,C,B,B,B,B,C,C,53.5,1
10121036,1,1,9,7,0,0,2,A,A,B,B,A,A,C,39,1
