customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,age_average
10006267,1,1,10,5,1,0,1,15,1,0,1,3,1,2,3,631,45
10006269,1,0,15,7,4,0,1,1,0,0,1,1,0,0,2,634,21
10006270,1,0,2,5,0,0,2,15,2,1,2,3,1,1,2,652,36
10006271,1,1,15,6,3,0,2,10,1,1,2,3,0,1,3,631,48
10006272,1,1,10,4,2,0,3,8,2,1,3,3,1,2,3,613,67
10006273,2,1,3,7,1,1,3,15,1,1,3,3,1,0,2,672,72.5
10006275,1,0,15,4,3,0,3,9,0,0,2,2,0,0,1,665,27
10006277,1,1,14,5,3,0,3,3,1,1,3,3,1,2,3,659,66
10006278,1,0,21,7,4,0,1,3,0,0,2,3,0,0,1,602,33
10006280,1,0,11,5,3,0,3,7,1,0,1,1,1,2,3,662,23
10006284,1,0,6,7,2,1,1,15,2,0,1,1,1,3,3,658,40
10006285,1,0,21,3,4,0,2,15,0,0,1,3,0,0,3,558,32
10006286,2,1,1,6,4,1,3,7,1,0,3,3,0,2,2,613,28.5
10006288,1,0,16,4,3,0,1,3,0,0,2,2,0,0,2,632,21
10006291,2,1,6,5,2,1,3,5,1,1,3,3,1,1,4,586,61.5
10006293,1,1,2,5,1,0,3,8,1,0,3,3,0,2,3,588,30
10006294,1,1,5,4,0,0,4,6,2,0,1,3,0,3,2,592,22
10006295,1,0,16,4,0,0,1,3,0,1,1,3,0,0,2,656,28
10006297,1,0,6,7,2,0,4,12,1,0,4,3,1,0,3,651,67
10006301,1,0,16,5,4,0,1,1,0,0,2,3,0,0,1,579,27
10006302,1,0,12,4,3,0,1,7,1,1,3,3,1,1,2,619,26
10006309,1,0,13,7,1,0,1,3,0,1,1,3,0,0,2,615,33
10006310,1,1,6,4,4,0,3,1,1,0,2,2,1,1,1,619,28
10006311,1,1,10,7,2,1,3,5,1,1,3,3,1,0,2,687,66.5
10006312,1,0,1,6,2,0,3,1,1,0,3,3,1,1,4,674,23
10006313,1,1,1,6,0,0,3,3,1,0,3,3,0,1,3,607,45
10006314,2,1,4,4,1,1,2,4,2,1,2,3,1,0,2,674,65
10006315,1,0,16,6,0,0,3,1,0,1,2,3,0,0,3,581,23
10006318,1,0,8,4,3,0,1,4,1,1,2,2,1,1,2,660,25
10006323,2,1,10,7,1,1,3,15,1,1,4,3,1,0,4,670,66
10006325,1,0,18,5,0,0,3,15,1,1,1,2,1,2,1,619,32
10006326,1,0,12,7,0,0,1,4,1,0,1,2,0,2,2,656,36
10006327,1,1,8,5,4,0,4,6,1,0,4,3,0,2,2,576,27
10006328,1,1,10,6,0,0,3,14,1,1,3,2,1,2,2,655,44
10006329,1,0,13,5,3,0,NA,6.09394972975809,2,0,1,1,0,3,2,745,20
10006333,1,1,3,6,0,0,3,5,1,1,3,3,1,2,1,632,28
10006334,1,1,14,6,4,0,3,1,1,0,3,2,1,1,1,584,56
10006335,2,0,6,6,1,1,3,9,1,1,3,3,1,0,2,645,75
10006338,1,1,6,5,0,0,1,1,1,0,3,3,1,2,1,715,45
10006341,1,1,9,7,3,0,3,13,1,1,4,3,1,2,3,646,53
10006342,1,0,20,3,3,0,2,3,0,1,2,2,0,0,3,672,19
10006343,1,1,6,5,0,0,1,1,2,1,1,2,1,3,3,656,71
10006346,2,1,13,5,2,1,3,4,1,1,4,3,1,0,2,586,36.5
10006348,1,0,9,7,0,0,3,2,1,0,2,3,1,1,4,663,25
10006352,1,1,2,6,2,0,1,5,1,0,1,3,1,1,3,666,26
10006353,1,0,3,6,0,0,2,1,1,0,3,2,0,2,1,618,33
10006354,1,1,11,5,4,0,2,15,1,0,2,3,0,2,3,610,38
10006358,2,1,13,7,4,1,3,0,1,0,1,1,0,2,2,589,42
10006360,1,0,4,5,1,0,1,8,1,1,1,2,1,1,3,648,27
10006361,1,1,3,5,3,0,1,1,2,1,1,3,1,1,3,679,28
10006364,1,0,12,5,0,0,3,1,1,1,3,3,1,1,2,664,46
10006367,1,0,13,5,3,0,3,3,1,0,1,3,0,2,1,670,19
10006368,2,1,5,6,0,0,3,1,1,0,2,2,0,2,3,659,27
10006370,1,0,9,6,4,0,3,12,2,0,3,3,1,2,3,659,75
10006372,1,0,8,8,0,0,1,3,2,1,1,1,1,3,2,700,29
10006374,1,1,17,4,2,0,3,1,0,0,3,3,0,0,3,584,61
10006375,1,1,18,5,4,0,1,1,0,0,1,1,0,0,2,568,31
10006376,1,1,9,5,4,0,3,2,2,0,3,2,1,0,1,625,64
10006377,1,0,16,4,3,0,1,2,0,1,1,1,0,0,2,575,22
10006379,2,0,10,5,0,1,2,0,1,1,1,2,1,1,1,645,62
10006380,1,1,7,6,4,0,3,0,1,0,3,3,0,2,2,584,39
10006381,2,0,6,5,3,1,1,14,1,1,1,1,1,2,3,648,43.5
10006384,2,1,8,3,2,1,3,2,1,1,3,3,1,2,3,634,49.5
10006385,2,1,3,6,3,1,4,3,2,1,4,3,0,1,1,596,60.5
10006387,1,1,14,5,3,0,4,1,1,1,4,3,1,0,2,639,68
10006388,1,0,17,3,0,0,3,9,0,0,2,3,0,0,1,582,25
10006389,1,1,6,7,2,0,4,9,1,1,4,3,1,0,2,611,28
10006392,2,0,12,5,0,1,3,6,1,1,1,3,0,1,2,632,22.5
10006393,2,1,10,5,2,1,3,0,0,0,3,3,0,0,3,739,55.5
10006396,1,1,9,5,4,0,2,9,1,1,2,2,1,1,3,613,68
10006397,1,1,6,5,2,0,3,15,2,0,3,3,0,1,3,625,75
10006398,1,1,14,6,4,0,3,0,0,0,3,3,0,0,2,632,36
10006401,1,0,2,5,0,0,2,3,2,0,2,2,1,2,3,662,53
10006402,2,0,6,7,2,1,3,6,1,0,3,3,1,2,3,656,55
10006403,1,0,4,5,2,0,3,15,1,1,4,3,1,2,4,647,31
10006405,1,0,15,4,1,0,2,0,0,1,3,3,0,0,2,582,64
10006409,1,0,2,5,0,0,3,5,1,0,1,2,0,2,2,651,22
10006410,1,0,13,5,3,0,2,4,0,0,1,2,0,0,2,665,21
10006411,2,0,6,4,0,1,3,1,2,0,1,1,0,1,3,625,38
10006412,2,0,6,5,1,1,3,15,1,0,3,3,1,0,3,622,75
10006417,1,1,9,7,1,0,3,15,1,0,3,3,1,1,3,610,71
10006418,1,1,2,5,3,0,3,15,1,1,3,3,1,2,3,604,43
10006419,2,1,2,5,0,1,3,1,1,0,3,3,0,2,3,626,27.5
10006420,1,1,1,3,0,0,1,1,1,1,1,1,1,2,2,687,23
10006422,1,1,1,5,3,0,4,5,1,1,3,3,1,0,2,687,22
10006424,1,1,1,6,3,0,4,10,2,0,3,3,1,2,2,613,30
10006425,1,1,14,4,0,0,2,8,1,0,2,3,1,1,2,619,53
10006427,2,1,1,9,2,1,3,1,2,0,3,3,0,0,1,684,32
10006428,1,1,1,8,4,0,2,6,2,1,3,3,1,0,2,748,26
10006429,1,1,2,6,4,0,3,9,2,1,3,3,1,2,3,592,63
10006431,1,1,5,5,0,0,3,14,1,0,2,3,1,2,1,646,56
10006433,2,0,1,5,4,1,NA,6.09394972975809,1,1,3,3,1,2,1,630,65
10006434,1,0,13,5,3,0,2,6,1,1,1,3,0,2,3,650,24
10006436,1,0,9,5,2,0,4,0,1,0,4,3,1,1,4,641,21
10006437,1,1,1,6,0,0,3,3,2,1,2,3,1,2,1,676,60
10006438,1,1,1,6,3,0,3,7,1,0,3,3,1,0,2,727,37
10006439,1,0,3,4,3,0,3,9,1,1,3,3,1,0,2,669,43
10006440,2,1,11,5,0,1,1,2,0,1,2,2,0,0,1,589,21
10006441,2,1,7,4,4,1,3,8,1,1,2,3,1,2,2,757,41.5
10006443,1,1,4,5,0,0,3,15,1,0,3,3,0,2,2,627,60
10006444,1,0,16,4,0,0,3,0,0,0,2,2,0,2,3,567,21
10006445,1,1,7,4,3,0,3,7,2,0,3,3,0,2,3,577,28
10006447,1,0,7,5,0,0,1,1,1,0,1,1,0,2,1,654,42
10006451,1,1,6,6,4,0,3,9,1,1,3,3,1,0,3,646,31
10006454,2,1,11,6,0,0,2,15,1,1,3,3,1,1,3,607,38
10006457,1,0,7,7,4,0,1,1,1,0,1,1,0,2,1,661,32
10006459,2,1,5,5,2,1,3,9,1,1,4,3,0,1,4,602,72
10006460,2,1,4,5,1,1,3,1,1,1,3,3,1,2,2,589,39.5
10006461,1,1,13,6,0,0,3,3,0,0,2,3,0,0,2,572,71
10006463,1,0,10,3,0,0,3,7,0,1,3,3,0,0,2,630,51
10006464,1,1,10,7,4,0,4,3,1,0,3,2,1,2,2,653,63
10006467,2,1,9,5,1,1,3,5,1,0,4,3,1,1,3,606,62.5
10006469,1,1,9,6,0,0,2,1,1,1,2,3,1,1,3,675,32
10006470,2,1,1,7,3,1,4,1,2,0,4,3,0,3,3,715,30
10006471,1,0,4,5,4,0,4,9,2,0,2,2,0,3,1,626,27
10006472,1,1,3,5,0,0,2,11,2,1,2,2,1,3,3,657,53
10006474,1,0,8,7,4,0,3,9,1,0,3,3,0,2,3,633,25
10006476,1,0,1,9,4,0,4,1,1,1,4,3,1,2,3,666,30
10006479,1,1,1,5,1,0,2,15,1,1,2,3,1,1,1,646,72
10006480,1,1,5,5,0,0,3,10,1,1,3,3,1,1,1,686,68
10006482,1,1,1,5,1,0,1,1,1,0,1,1,1,2,2,691,33
10006483,1,0,5,5,2,0,4,4,0,0,2,2,0,0,2,624,31
10006486,1,0,18,5,0,0,1,8,0,0,1,1,0,0,2,601,26
10006487,1,0,13,7,4,0,1,1,0,1,2,3,0,0,3,585,23
10006488,1,0,7,5,4,0,4,4,1,1,2,3,0,2,2,651,19
10006489,1,1,4,6,1,0,3,3,1,1,3,3,1,0,2,626,60
10006490,1,0,12,4,0,0,1,2,1,0,1,3,0,2,1,680,27
10006491,1,1,8,6,0,0,3,10,2,0,3,3,0,2,3,627,54
10006492,1,1,7,7,0,0,1,1,1,1,1,1,1,2,2,634,31
10006494,2,0,10,7,3,0,1,14,1,1,1,1,0,2,2,605,47
10006495,1,1,1,6,2,0,3,0,1,0,3,2,0,2,1,582,64
10006497,1,1,1,6,0,0,2,1,1,0,2,2,0,1,3,645,58
10006498,2,1,2,7,3,1,3,4,1,1,3,2,1,2,2,633,35.5
10006499,1,1,6,4,2,0,3,2,1,1,3,3,1,1,4,582,58
10006500,1,0,9,9,3,0,4,1,1,1,1,3,1,1,3,640,39
10006501,1,0,14,6,0,0,4,6,0,0,1,1,0,0,2,581,31
10006504,2,1,1,6,0,1,3,3,1,1,3,3,0,2,2,645,26.5
10006506,2,1,1,6,3,1,3,3,1,0,1,2,1,2,3,694,23
10006508,1,0,1,7,2,0,3,15,1,1,3,2,1,1,3,627,55
10006509,1,1,13,6,0,0,1,0,2,0,1,3,1,3,2,679,59
10006512,1,1,4,5,4,0,3,15,1,1,3,2,1,2,3,670,75
10006514,1,1,2,8,0,0,3,1,1,0,3,3,1,2,2,658,37
10006516,1,1,9,5,4,0,3,1,1,0,3,3,1,1,3,576,55
10006517,1,1,3,5,1,0,3,3,2,1,3,2,0,2,4,635,74
10006518,1,1,17,6,0,0,1,14,0,0,1,1,0,0,4,623,42
10006521,1,0,4,4,2,0,2,12,1,1,2,2,1,1,3,640,71
10006524,1,1,15,7,1,0,1,3,0,0,1,1,0,0,3,553,57
10006525,1,1,14,3,3,0,3,1,0,1,3,3,0,0,1,595,55
10006527,1,0,5,4,0,0,1,1,1,1,1,2,0,2,2,709,23
10006529,1,0,3,5,4,0,3,15,1,1,3,3,1,2,2,682,49
10006530,1,0,4,5,2,0,3,1,1,0,2,2,0,2,1,657,51
10006531,1,0,5,6,3,0,3,7,1,0,3,3,0,1,4,679,22
10006532,1,0,11,5,2,0,3,4,2,0,1,2,0,3,2,574,72
10006533,1,1,1,5,0,0,1,2,2,0,1,1,0,3,3,685,60
10006535,2,1,1,7,2,1,4,15,1,0,4,3,1,2,4,626,75
10006541,2,1,12,5,1,0,3,6,1,0,4,3,1,1,3,598,66
10006543,2,0,13,4,0,0,4,15,0,0,4,3,0,0,2,650,34.5
10006544,2,0,1,8,4,1,2,2,1,1,2,3,1,2,2,680,23.5
10006546,1,1,4,5,2,0,3,9,2,0,3,3,1,0,2,672,38
10006548,2,1,1,6,2,1,4,1,2,1,4,3,1,0,4,706,75
10006549,1,1,2,4,4,0,3,0,2,1,3,3,1,3,3,619,23
10006551,2,1,22,4,4,1,2,4,0,1,2,3,0,0,3,607,34
10006552,2,1,8,7,1,0,3,5,1,0,3,3,0,1,3,617,49
10006553,1,1,1,5,0,0,2,5,1,0,3,3,0,1,3,662,20
10006554,1,1,14,5,0,0,1,1,0,0,1,3,0,0,1,595,44
10006555,1,1,7,8,0,0,3,5,1,0,1,1,0,2,4,695,39
10006556,1,0,4,7,2,0,3,8,1,0,1,3,1,0,2,684,24
10006557,1,0,6,6,0,0,1,1,1,1,1,1,0,2,1,661,42
10006558,1,0,11,5,4,0,3,14,1,1,3,3,1,1,1,653,28
10006559,2,0,9,6,0,1,3,6,1,0,3,3,0,2,2,624,21
10006560,2,0,4,6,0,1,4,3,2,0,1,3,0,2,1,654,36
10006561,1,0,5,5,0,0,2,4,1,1,2,2,0,1,1,698,19
10006562,1,0,16,5,1,0,1,11,1,1,2,3,0,1,3,617,36
10006565,1,1,4,6,0,1,1,5,2,1,1,1,1,2,2,724,43.5
10006567,1,1,5,5,4,0,1,1,1,1,3,3,1,0,1,625,44
10006569,2,1,1,7,2,1,2,3,2,1,2,1,0,3,3,640,74.5
10006574,1,1,11,5,2,0,3,15,2,0,3,2,0,3,2,588,60
10006576,1,0,14,7,0,1,2,4,0,1,2,3,0,0,2,612,23
10006579,1,1,3,5,3,0,3,3,1,1,3,3,1,1,1,587,59
10006580,2,0,8,6,0,1,1,3,0,0,2,2,0,0,2,623,46
10006582,1,1,14,5,3,0,2,0,0,0,2,2,0,0,3,593,67
10006584,1,0,9,5,0,0,1,1,1,0,1,1,1,2,3,685,51
10006585,1,1,16,7,3,0,4,15,0,1,1,2,0,0,2,552,46
10006588,1,0,6,4,0,0,3,1,1,0,2,2,0,2,2,623,52
10006589,1,1,1,6,0,0,2,2,1,1,2,2,0,2,1,622,39
10006590,1,0,6,6,2,0,3,4,1,0,1,3,0,1,2,572,69
10006591,1,0,14,6,4,0,3,4,0,0,3,3,0,0,2,623,25
10006592,1,1,7,4,1,0,3,10,1,0,3,3,1,2,2,622,73
10006593,1,1,10,5,4,0,3,4,2,1,4,3,1,3,2,624,36
10006594,1,0,5,4,2,0,1,8,1,0,2,3,0,2,2,677,38
10006597,1,1,5,4,1,0,2,9,1,0,2,2,0,2,3,632,56
10006599,2,1,2,9,1,1,4,11,2,0,4,3,0,3,3,638,58.5
10006600,1,0,10,6,2,0,3,5,1,1,3,3,1,2,4,644,62
10006601,1,0,16,6,1,0,3,10,0,1,3,3,0,0,3,564,45
10006603,1,0,11,5,3,0,3,4,1,1,3,3,1,2,2,654,24
10006604,1,0,3,8,2,0,4,2,2,1,4,3,1,0,2,746,31
10006605,1,0,1,6,3,0,3,4,2,1,3,3,1,3,4,681,19
10006606,1,1,1,8,3,0,3,2,2,0,3,3,0,0,2,717,26
10006607,1,0,17,4,4,0,1,2,0,1,1,3,0,0,2,680,41
10006609,1,1,6,6,1,0,4,15,1,0,4,3,1,2,3,652,63
10006610,1,1,4,7,4,0,3,2,1,0,3,3,1,1,2,655,28
10006611,1,0,22,4,0,0,3,2,0,0,1,2,0,0,2,606,62
10006613,1,1,7,5,2,0,4,15,1,0,4,3,1,1,3,658,75
10006614,1,0,6,6,0,0,2,1,2,0,2,3,1,3,2,639,21
10006618,1,0,3,4,0,0,1,4,1,1,1,1,1,2,1,682,37
10006619,1,0,1,5,3,0,3,0,1,0,3,3,1,0,3,690,24
10006620,1,1,6,5,4,0,2,2,1,1,2,3,1,1,2,594,42
10006621,1,0,0,6,0,0,2,7,1,0,1,3,0,1,3,642,22
10006622,1,0,5,6,1,1,4,5,1,0,3,3,1,0,4,678,75
10006624,1,0,15,3,3,0,2,7,1,0,2,1,0,2,3,673,22
10006625,1,1,16,7,0,0,3,15,1,0,3,3,0,2,1,585,34
10006626,2,1,7,7,0,0,3,6,1,0,2,2,0,2,2,694,28
10006627,1,0,13,5,0,0,1,4,1,1,2,3,1,0,1,663,23
10006632,1,0,1,5,2,0,3,6,1,1,3,3,1,0,2,706,24
10006633,1,1,2,7,0,0,1,3,2,1,1,2,1,2,3,659,30
10006634,1,1,7,6,0,0,3,10,2,1,3,3,1,1,3,600,25
10006637,1,0,14,4,0,0,3,6,1,0,3,3,1,1,2,637,47
10006639,1,1,1,5,4,0,1,3,2,1,1,2,1,2,1,675,22
10006642,1,1,2,6,4,0,3,1,1,1,3,2,1,2,2,603,55
10006643,1,0,9,8,0,0,3,11,1,0,3,3,1,2,2,668,26
10006644,2,1,1,7,1,1,4,7,2,1,4,3,1,0,4,689,48.5
10006645,1,0,7,5,0,0,3,5,1,1,3,2,1,2,2,669,50
10006647,1,1,6,7,0,1,1,2,0,0,1,3,0,0,1,618,32
10006648,1,0,11,6,0,0,2,1,1,0,2,3,1,1,2,684,53
10006649,1,0,12,5,0,0,3,3,2,1,2,3,1,1,3,637,24
10006652,2,0,8,5,3,0,1,15,2,0,2,3,0,3,2,670,34.5
10006653,1,1,14,8,0,0,3,2,1,1,3,3,1,2,2,614,64
10006655,1,0,10,7,0,0,3,14,1,1,1,2,1,1,2,668,36
10006657,1,1,1,4,0,0,3,15,1,0,3,3,1,1,4,695,61
10006658,2,0,10,8,0,1,1,2,2,1,1,3,0,3,2,715,28
10006660,2,0,10,4,0,1,1,1,0,1,1,3,0,0,1,674,37.5
10006661,1,1,12,4,2,0,3,8,1,1,3,2,1,2,3,657,24
10006663,2,1,23,4,2,1,3,15,1,1,2,2,0,1,3,560,52
10006664,1,1,9,6,0,1,1,2,2,1,1,2,0,2,1,682,60.5
10006665,1,0,8,5,3,0,3,2,1,0,3,3,0,2,4,589,28
10006666,1,1,9,5,4,0,3,2,1,0,3,3,0,2,3,620,68
10006667,3,1,9,7,4,1,3,8,2,0,4,3,0,1,4,673,32
10006669,1,1,3,7,1,0,1,5,1,1,2,3,1,0,2,719,38
10006671,1,1,2,5,4,0,4,10,2,1,3,3,1,0,2,654,39
10006674,1,0,9,5,3,0,4,5,1,1,1,1,0,2,2,587,36
10006675,1,1,1,6,1,0,3,4,1,0,3,2,1,1,2,640,66
10006676,1,1,6,7,0,0,1,1,1,1,2,2,1,1,1,707,29
10006677,2,0,1,4,2,1,2,1,1,1,2,3,1,2,2,707,24.5
10006678,1,1,5,7,0,0,2,15,1,0,2,3,1,0,1,669,56
10006680,1,1,9,6,4,0,3,13,1,0,3,3,1,0,1,618,62
10006682,1,1,6,5,0,0,1,1,2,0,2,2,0,3,1,676,23
10006683,1,1,6,6,1,0,2,2,1,0,3,3,0,0,2,597,44
10006685,1,0,11,4,0,0,2,2,0,0,2,2,0,0,1,591,25
10006686,2,1,14,4,1,1,1,15,1,0,2,2,0,2,3,565,61.5
10006687,1,0,8,5,0,0,4,8,1,1,3,3,1,1,1,695,24
10006688,1,0,13,4,2,0,2,4,1,0,2,3,0,2,1,638,23
10006689,1,0,8,4,4,0,1,1,1,0,1,2,1,2,1,698,44
10006690,1,0,19,5,2,0,1,1,0,0,1,3,0,0,2,594,21
10006693,1,0,20,4,3,0,3,4,0,1,3,3,0,0,2,558,68
10006694,2,1,16,5,2,1,4,7,1,1,3,3,0,2,2,584,62.5
10006696,1,1,4,5,1,0,4,12,1,0,3,3,1,1,4,612,53.5
10006697,1,1,3,6,0,0,3,15,1,1,3,3,0,1,2,626,35
10006698,1,1,22,4,2,0,3,15,0,0,3,2,0,0,2,575,66
10006699,1,0,6,4,0,0,3,7,1,1,2,3,1,2,2,661,24
10006701,1,0,13,3,0,0,1,2,0,0,1,2,0,0,2,591,21
10006703,1,0,10,5,4,0,1,11,1,1,1,1,1,2,1,593,26
10006704,1,1,15,7,4,0,3,7,2,0,3,3,0,0,1,625,46
10006705,2,1,3,5,4,1,2,15,1,0,2,3,1,1,2,624,56
10006706,2,1,0,7,1,1,4,15,1,1,4,3,1,0,3,627,53.5
10006707,1,0,3,5,2,0,3,8,1,1,3,3,1,0,2,686,34
10006708,1,1,12,6,4,0,2,7,1,1,3,3,0,2,1,600,33
10006709,2,1,15,6,0,1,2,14,0,0,1,1,0,0,3,530,33
10006711,1,1,17,3,1,0,4,15,0,0,4,3,0,0,2,553,70
10006712,1,1,10,5,3,0,2,15,1,0,2,3,0,2,3,656,50
10006713,1,1,14,5,3,0,3,15,1,0,3,3,0,2,2,609,75
10006715,3,1,10,7,1,1,3,15,1,1,3,3,1,1,3,635,32
10006716,1,0,1,6,0,0,3,3,2,0,2,2,0,3,2,716,38
10006718,1,1,19,3,0,0,3,2,0,1,3,3,0,2,3,595,46
10006720,1,1,7,4,0,0,2,11,0,0,2,2,0,1,2,555,64
10006721,1,1,5,5,4,0,2,7,1,1,2,2,1,2,4,649,59
10006722,1,1,8,4,1,0,1,15,1,0,1,2,0,1,4,628,73
10006723,1,0,8,4,0,0,1,2,1,1,1,2,1,2,1,702,24
10006727,2,1,3,8,3,1,3,9,2,0,4,3,1,3,4,657,35.5
10006729,1,0,1,5,3,0,3,13,1,0,3,3,1,1,2,620,54
10006731,3,1,11,7,0,1,1,5,2,0,1,2,0,3,3,669,29.5
10006733,1,1,10,6,2,0,2,2,2,1,4,3,1,2,4,658,34
10006736,2,1,12,6,0,1,1,1,0,0,1,1,0,0,2,611,47.5
10006738,2,1,14,3,0,1,2,9,0,1,2,2,0,0,3,637,27
10006739,1,0,1,6,0,0,3,14,2,0,2,2,0,2,1,665,28
10006740,2,1,16,4,2,0,2,12,1,1,2,2,1,1,1,668,49
10006741,1,1,2,5,4,0,3,3,1,1,3,3,1,2,1,610,27
10006742,1,1,11,6,0,0,3,5,0,0,3,3,0,0,3,574,25
10006744,1,1,9,6,2,0,4,1,1,1,2,3,1,1,1,634,29
10006746,2,1,2,6,1,1,2,12,1,1,2,3,1,1,4,610,58.5
10006747,2,0,3,4,0,0,3,2,1,0,3,3,0,2,1,637,45.5
10006748,1,0,4,5,1,0,1,5,1,0,2,2,1,2,3,612,28
10006749,2,1,7,6,0,0,3,1,1,1,3,3,1,1,3,639,47.5
10006752,2,1,0,7,1,1,3,13,1,0,3,1,0,0,2,624,37.5
10006753,1,0,11,5,0,0,4,7,1,0,3,3,1,0,1,660,23
10006754,1,1,3,7,4,0,3,7,1,1,3,3,1,1,3,668,31
10006755,1,0,16,6,0,0,1,1,0,0,1,1,0,0,2,674,36
10006757,2,1,10,5,0,0,1,2,0,0,1,3,0,0,2,611,37
10006761,2,1,25,3,3,1,3,3,0,0,1,1,0,0,1,503,66.5
10006762,1,0,8,6,0,0,1,14,1,1,4,3,0,1,3,649,45
10006767,1,1,6,4,0,0,3,2,1,1,1,3,1,1,1,635,47
10006768,1,1,8,5,1,0,4,3,2,0,4,3,0,0,2,581,75
10006769,1,1,7,4,3,0,3,1,2,1,3,3,0,2,3,598,50
10006770,1,1,6,5,2,0,3,1,1,1,3,3,0,2,2,586,45
10006771,1,1,4,6,3,0,4,15,1,1,4,3,0,0,2,645,75
10006774,1,0,7,6,4,0,1,0,2,0,2,3,0,0,1,648,46
10006777,1,1,7,5,2,0,2,8,1,0,2,2,0,2,2,576,61
10006778,1,0,4,6,3,1,2,5,2,1,2,1,1,0,1,709,48
10006779,1,1,7,5,0,0,1,8,1,1,1,3,0,2,2,612,28
10006780,1,0,22,4,0,0,1,1,0,0,1,1,0,0,3,559,27
10006781,1,1,21,5,1,0,1,4,0,1,3,3,0,0,2,604,75
10006782,1,1,13,5,0,0,1,3,1,0,1,3,1,2,3,598,59
10006785,1,0,6,4,0,0,4,6,1,0,1,2,0,2,2,678,22
10006787,2,1,2,4,1,1,3,12,1,1,3,3,1,2,3,609,26.5
10006788,1,0,7,6,1,0,3,7,1,0,3,3,0,0,4,628,50
10006789,1,0,12,5,4,0,2,12,1,1,2,2,1,1,4,640,39
10006790,1,1,14,4,4,1,2,3,0,0,2,2,0,2,3,690,75
10006791,2,1,5,6,0,1,4,12,2,0,1,2,0,3,2,578,26.5
10006792,1,1,12,7,1,0,2,4,0,0,3,3,0,0,2,606,25
10006794,1,1,9,4,0,0,1,5,0,0,1,1,0,0,2,679,62
10006795,2,0,2,6,1,1,3,0,1,1,3,3,0,2,1,606,33
10006796,1,0,8,5,1,0,2,15,1,1,3,3,1,0,3,657,64
10006797,1,1,3,7,0,0,3,15,1,1,3,3,1,1,1,657,43
10006798,2,1,10,8,1,1,3,7,1,1,3,3,1,2,4,618,50.5
10006799,1,1,7,7,2,0,1,4,1,0,2,2,0,0,2,594,30
10006800,1,0,10,6,3,0,3,0,1,1,3,3,1,0,2,684,24
10006801,1,0,5,6,1,0,1,11,2,0,1,1,0,3,2,630,75
10006803,1,1,14,7,0,0,4,2,1,1,1,2,1,2,2,631,44
10006807,1,0,4,6,4,0,2,8,2,1,3,3,1,2,3,588,27
10006808,1,0,8,6,0,0,3,6,1,1,3,3,1,2,4,668,43
10006810,1,1,9,3,0,0,1,5,1,0,1,3,0,2,3,613,63
10006811,3,1,5,5,3,1,3,9,2,0,4,3,0,1,3,653,28
10006812,1,1,13,6,3,0,1,0,1,1,1,3,0,2,3,605,62
10006813,1,1,16,5,2,0,4,2,0,0,4,3,0,0,2,522,45
10006814,1,1,8,5,2,0,1,15,2,0,1,1,0,1,2,562,45
10006815,1,0,5,5,3,0,3,3,2,0,2,2,0,1,2,701,19
10006816,1,1,4,4,1,0,1,9,1,0,1,2,0,2,4,643,75
10006817,1,0,14,6,3,0,1,4,0,0,1,1,0,0,1,625,63
10006819,1,1,1,5,4,0,2,5,1,1,2,3,1,1,3,612,64
10006820,2,1,4,6,1,1,4,6,1,0,4,3,1,1,4,599,69.5
10006822,1,0,10,5,3,0,4,1,0,0,1,1,0,0,2,638,19
10006823,2,0,11,6,3,1,3,1,1,0,3,3,1,1,3,666,55.5
10006825,1,0,2,6,0,0,2,3,1,0,2,2,0,1,2,660,51
10006826,2,0,2,8,3,1,3,1,2,1,3,3,0,2,3,606,34
10006827,1,0,20,5,0,0,NA,6.09394972975809,0,0,1,2,0,0,1,616,19
10006828,1,0,6,5,0,0,2,1,1,1,1,1,0,2,3,672,23
10006831,1,0,25,6,4,0,3,5,1,1,3,3,1,2,3,627,57
10006832,1,0,15,7,0,0,NA,6.09394972975809,0,0,1,1,0,0,2,600,32
10006835,1,1,1,8,1,1,4,7,1,0,4,3,0,1,3,640,57
10006837,1,1,5,8,1,1,1,2,2,1,1,1,1,0,2,700,32.5
10006839,1,0,7,5,1,0,3,5,1,1,3,3,1,2,3,660,32
10006840,1,0,1,6,3,0,3,1,2,1,3,3,1,0,2,700,26
10006841,1,1,1,8,1,0,3,6,1,1,3,3,1,1,3,611,75
10006844,1,1,15,5,3,0,1,6,0,1,2,2,0,2,1,575,75
10006846,1,0,13,5,4,0,3,3,1,0,3,3,1,2,3,628,30
10006847,1,1,4,6,1,0,1,2,1,0,1,3,1,1,3,583,61
10006848,1,0,3,5,1,0,1,0,1,1,2,2,1,1,3,684,48
10006849,1,1,20,3,4,0,3,8,1,1,3,2,1,1,3,629,27
10006850,1,0,2,7,1,0,3,15,0,0,3,3,0,2,2,555,61
10006852,1,1,6,7,0,0,3,15,1,1,3,3,1,1,2,602,36
10006855,1,0,4,5,0,0,3,5,1,0,2,3,0,1,2,709,21
10006857,1,1,12,5,1,0,2,4,1,0,2,2,0,0,2,586,64
10006859,1,0,10,4,3,0,3,7,2,0,3,3,0,2,3,598,23
10006860,1,0,19,4,3,0,2,6,0,0,2,3,0,0,2,602,24
