customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,duration_previous,A,B,C,D,E,F,G,age_average
10114715,2,1,11,e,4,0,15,1,0,3,3,0,1,3,35
10114716,1,0,7,e,4,0,3,1,1,3,3,1,2,1,25
10114717,1,1,3,e,2,0,1,1,0,2,3,0,2,1,53
10114718,1,0,1,e,3,0,1,1,1,1,1,1,2,2,36
10114719,1,1,5,e,4,0,12,1,0,3,3,0,2,2,27
10114722,1,0,9,d,4,0,2,1,0,3,3,0,1,1,42
10114723,1,1,4,h,2,0,7,1,1,2,3,1,0,2,44
10114724,1,0,6,f,0,0,6,0,1,1,1,0,0,3,22
10114725,1,0,14,e,0,0,3,0,0,3,3,0,0,2,22
10114726,2,1,7,d,1,1,7,1,1,2,2,1,2,4,75
10114727,1,0,11,h,0,0,4,0,1,1,1,0,0,3,43
10114728,1,0,1,e,4,0,4,1,1,3,3,1,2,1,28
10114730,2,1,1,d,2,1,2,1,1,3,3,0,2,1,31
10114732,1,0,2,e,0,0,8,1,1,3,3,1,2,3,23
10114733,1,0,7,h,1,0,9,2,1,3,3,1,2,2,39
10114734,2,1,4,g,0,1,9,1,1,1,1,1,2,2,27.5
10114736,1,0,17,h,2,0,2,0,0,2,2,0,0,1,48
10114737,1,0,1,g,3,0,0,1,1,1,3,0,2,3,45
10114738,1,1,3,e,0,0,9,1,1,2,3,1,1,4,48
10114739,1,1,1,h,1,0,15,1,0,4,3,1,1,3,64
10114740,1,0,7,f,0,1,1,2,0,1,1,1,3,1,32
10114742,1,0,3,f,3,0,0,1,0,3,3,0,2,2,52
10114744,2,0,10,g,0,1,1,1,0,3,3,0,2,2,41
10114746,1,0,15,e,2,0,8,0,0,3,3,0,0,2,25
10114747,2,1,5,i,3,1,15,1,0,4,3,0,2,3,49
10114749,2,0,8,d,0,1,3,0,0,1,3,0,0,2,43.5
10114750,1,0,2,e,0,0,2,1,0,2,2,0,2,2,30
10114753,1,0,3,d,1,0,5,1,0,3,3,1,2,3,44
10114754,2,1,13,d,3,1,10,0,0,3,3,0,0,2,51.5
10114756,1,0,1,d,1,0,7,2,0,2,3,0,1,2,35
10114758,2,0,12,d,4,0,15,1,0,2,3,0,1,3,52
10114759,1,0,2,f,0,0,6.09394972975809,2,0,1,1,0,1,2,26
10114760,3,0,5,e,0,1,4,2,1,3,2,0,3,2,34.5
10114764,1,1,9,f,0,0,5,1,1,3,2,1,1,1,58
10114765,3,1,10,g,0,1,10,1,1,1,2,1,2,1,42
10114766,1,1,0,f,1,0,8,1,1,3,3,1,0,2,25
10114767,1,0,6,f,0,0,2,1,1,3,3,1,1,2,23
10114768,1,0,4,g,4,0,15,1,1,3,3,1,1,3,34
10114769,1,0,8,g,4,0,15,2,0,3,3,0,0,2,30
10114770,1,1,3,f,1,0,12,1,0,1,3,0,2,3,71
10114771,1,1,7,d,1,0,15,1,1,3,3,1,0,2,54
10114772,1,1,25,d,1,0,8,0,0,3,3,0,0,3,73
10114773,1,0,9,f,3,0,1,1,0,3,3,0,1,3,22
10114776,1,1,3,f,1,0,5,2,1,4,3,1,0,1,61
10114777,1,0,16,e,4,0,1,1,1,1,2,1,2,2,34
10114778,1,1,3,e,1,0,15,1,1,2,3,1,2,4,66
10114779,2,0,2,h,1,1,15,2,1,3,3,1,0,3,43
10114784,1,1,19,e,0,0,8,1,1,1,2,1,1,2,40
10114786,1,1,2,e,0,0,2,1,1,4,3,1,2,2,27
10114787,1,1,8,e,2,0,4,1,1,2,2,1,2,1,70
10114789,1,0,3,f,0,0,3,1,0,1,2,0,2,2,26
10114793,1,1,6,f,0,0,2,1,0,1,2,0,2,2,63
10114794,1,0,11,e,0,0,0,1,0,1,1,0,2,2,45
10114796,2,0,19,e,0,0,0,0,0,1,3,0,0,2,25.5
10114797,1,1,8,e,3,0,15,1,0,3,3,0,0,2,54
10114799,1,0,12,g,0,0,1,2,1,2,2,1,2,2,45
10114801,1,1,8,f,2,0,1,1,1,2,2,1,1,1,56
10114802,1,0,3,f,4,0,3,1,0,2,2,1,2,3,72
10114804,2,1,3,e,4,1,15,1,0,3,3,1,1,4,75
10114806,1,0,8,e,1,0,1,2,1,3,3,0,1,3,75
10114808,1,0,4,d,4,0,3,2,1,3,3,0,3,1,21
10114810,1,1,20,d,0,0,1,0,1,3,3,0,2,3,27
10114812,1,1,4,d,0,0,11,1,1,1,1,0,2,1,27
10114813,2,0,19,d,1,0,15,1,0,3,3,0,0,2,56.5
10114814,1,1,19,c,0,0,3,0,0,1,1,0,0,3,20
10114815,1,0,9,d,0,0,2,2,0,1,2,0,3,1,21
10114816,2,1,6,g,2,1,8,1,1,3,3,1,2,3,74
10114817,1,1,1,d,4,0,8,2,0,1,3,1,2,3,73
10114818,1,0,7,c,2,0,4,1,1,3,3,1,2,1,75
10114819,1,1,2,f,1,0,5,1,1,3,3,1,0,1,33
10114820,1,0,10,d,0,0,9,0,0,1,2,0,0,1,38
10114825,1,1,1,f,3,0,8,2,0,3,3,0,1,3,23
10114827,2,1,6,h,1,1,15,2,1,3,3,1,2,3,55
10114832,1,0,8,g,2,0,2,2,1,4,3,1,0,2,24
10114833,1,0,10,g,3,0,6,1,1,1,3,1,0,2,43
10114834,1,0,7,f,1,0,7,1,1,2,2,1,0,3,27
10114836,1,0,10,f,0,0,1,1,1,3,3,0,2,3,39
10114839,1,0,7,d,0,0,1,0,1,1,1,0,2,2,21
10114840,2,1,9,e,1,1,4,1,0,4,3,1,1,3,68.5
10114841,1,1,4,g,2,0,11,1,0,3,3,1,1,2,33
10114842,1,0,1,d,3,0,15,1,0,1,3,1,2,3,70
10114843,1,0,15,c,3,0,5,1,1,2,3,1,2,4,21
10114844,1,1,3,e,1,0,1,1,0,3,3,1,0,3,60
10114845,2,1,8,f,3,1,2,1,1,3,3,1,2,4,34
10114846,2,1,18,h,4,1,5,0,0,4,2,0,0,3,50
10114849,1,1,8,f,3,0,8,2,0,1,3,0,0,3,35
10114850,1,0,2,f,0,0,1,1,0,1,3,1,2,1,30
10114851,1,0,11,f,2,0,9,0,1,2,2,0,0,2,39
10114852,1,0,17,d,3,0,3,1,0,1,1,0,1,2,19
10114853,1,1,22,d,0,0,2,0,0,1,1,0,0,2,21
10114855,1,1,10,f,0,0,2,0,1,2,3,0,0,1,24
10114856,1,1,10,f,0,0,4,0,0,1,2,0,0,1,35
10114857,1,1,1,i,1,0,6,2,0,4,3,0,2,3,74
10114858,1,1,1,f,2,0,0,1,0,3,3,0,2,3,48
10114859,1,1,8,e,1,0,13,1,0,3,3,0,1,3,28
10114861,2,1,6,e,0,0,3,1,0,2,2,0,2,2,26.5
10114863,3,1,3,e,1,1,14,1,0,2,3,0,0,2,41
10114865,1,0,2,e,4,0,9,1,0,3,3,1,0,1,24
10114868,2,0,7,d,4,1,1,1,1,1,2,1,2,2,75
10114876,1,0,9,f,0,0,2,1,0,2,3,0,2,3,21
10114877,2,1,5,f,1,1,3,2,0,4,3,0,1,4,61.5
10114878,1,0,12,e,1,0,7,0,0,1,2,0,2,3,25
10114880,1,0,12,e,0,0,5,2,0,3,3,0,2,3,38
10114883,2,1,2,f,0,1,1,1,0,2,2,1,2,3,41.5
10114884,1,1,7,d,4,1,14,1,0,3,3,0,0,2,56.5
10114885,1,0,3,f,3,0,1,1,1,3,3,1,0,2,24
10114886,1,1,19,e,2,0,7,0,1,3,3,0,1,2,35
10114887,1,0,5,g,0,0,6,1,1,1,2,0,2,1,46
10114888,1,0,7,f,4,0,0,1,0,2,2,0,2,1,57
10114889,1,1,3,e,2,0,7,1,0,4,3,1,0,2,72
10114890,1,1,2,i,4,0,1,1,1,4,3,1,2,1,49
10114891,2,1,13,d,3,1,15,1,1,1,3,1,1,3,43.5
10114894,2,1,16,e,0,1,5,0,0,1,1,0,0,2,45
10114897,1,0,17,d,1,0,8,0,0,1,2,0,0,2,41
10114898,2,1,3,g,4,1,3,1,0,2,2,0,1,2,24.5
10114901,1,0,4,e,3,0,7,1,1,1,1,1,2,1,22
10114902,2,1,8,f,4,1,5,1,1,3,3,1,2,1,32
10114905,1,1,7,d,3,0,5,2,1,2,2,1,3,1,21
10114906,1,0,7,d,0,0,8,1,0,3,3,0,2,2,31
10114909,1,1,6,e,4,0,1,1,0,1,1,0,1,3,28
10114910,1,1,6,g,0,0,15,1,0,3,3,0,2,4,42
10114912,2,1,5,e,1,1,6,1,1,2,3,1,0,2,74
10114914,1,0,10,f,0,0,0,0,0,1,1,0,1,2,26
10114917,2,1,10,f,0,0,12,1,1,1,1,1,2,1,63
10114918,2,1,12,c,1,0,5,1,1,2,3,1,1,1,37
10114920,1,0,4,g,2,0,8,1,0,2,3,0,2,3,24
10114922,2,1,3,e,1,1,15,1,0,3,3,1,2,3,75
10114923,1,0,8,g,0,0,4,1,1,1,3,1,2,3,69
10114926,1,1,12,e,3,0,1,0,0,1,1,0,0,2,52
10114927,1,0,2,f,3,0,4,2,0,3,3,0,0,2,24
10114928,1,1,1,f,3,0,15,1,1,3,3,0,1,3,34
10114930,1,1,10,g,1,0,13,1,0,3,3,0,0,1,55
10114931,2,0,5,d,4,1,2,2,0,3,3,0,1,2,28.5
10114932,1,1,3,f,4,0,1,1,1,3,3,1,1,1,32
10114935,1,0,11,e,0,0,8,1,1,3,3,0,2,3,31
10114936,1,0,4,f,4,0,14,1,1,3,3,1,0,1,46
10114939,1,1,13,e,3,0,3,0,0,2,2,0,0,2,41
10114940,1,0,12,e,0,0,11,0,1,1,1,0,0,2,23
10114941,2,1,11,g,0,1,13,1,1,3,3,1,2,2,46
10114942,2,1,12,e,1,1,4,2,0,1,3,0,3,3,74.5
10114945,1,1,1,f,2,0,0,1,1,2,3,1,2,3,23
10114947,1,0,9,f,0,0,3,1,0,1,2,1,2,2,40
10114948,2,1,13,f,4,1,15,1,1,1,2,1,2,2,42.5
10114949,1,0,11,e,0,0,0,0,0,3,3,0,0,2,22
10114952,1,0,3,e,0,0,1,1,1,1,1,1,2,2,24
10114954,2,1,1,d,1,1,5,1,0,3,3,0,2,4,73.5
10114955,3,1,14,f,0,1,15,2,1,1,3,0,2,2,35
10114956,1,1,11,g,4,0,5,1,1,3,3,1,2,1,44
10114957,1,1,7,f,2,0,3,1,1,3,3,0,0,1,32
10114960,1,0,2,d,4,0,1,1,1,3,3,1,1,2,42
10114961,1,1,2,e,4,0,7,2,0,3,3,0,2,3,65
10114963,1,0,10,e,4,0,1,0,0,1,3,0,0,3,50
10114965,2,1,6,g,4,0,1,1,1,2,2,1,1,2,35.5
10114967,2,1,5,g,3,1,4,1,0,2,3,0,0,1,31.5
10114971,1,0,13,e,0,0,2,1,0,1,1,0,2,1,36
10114972,1,0,1,e,4,0,6,1,0,3,3,0,2,4,22
10114974,1,1,3,d,0,0,2,1,1,3,3,1,2,2,62
10114975,1,0,18,d,4,0,1,0,0,2,2,0,0,2,51
10114978,1,0,7,e,0,0,0,1,0,1,1,0,2,1,37
10114979,2,1,7,f,2,1,4,1,1,2,3,1,2,3,32.5
10114980,1,1,6,e,0,0,15,2,0,2,2,0,3,1,43
10114982,1,1,9,e,4,0,2,1,1,3,3,0,2,1,60
10114983,2,1,9,d,3,1,3,1,0,2,3,1,2,2,72.5
10114986,1,0,3,e,0,0,4,1,1,2,3,1,1,2,44
10114989,1,0,10,f,3,0,7,1,1,1,2,1,1,4,24
10114990,1,1,9,f,4,0,15,1,1,1,3,1,1,3,61
10114992,2,1,4,e,3,1,2,2,1,3,3,1,0,2,49.5
10114993,2,0,2,f,0,1,5,1,0,1,1,0,2,2,37.5
10114994,1,1,12,e,4,0,15,0,0,2,2,0,0,2,46
10114996,1,1,2,e,4,0,2,1,1,3,3,0,1,2,69
10114998,1,0,2,f,0,0,4,1,1,2,2,1,1,1,20
10115000,1,0,10,c,0,0,2,0,0,1,1,0,0,2,25
10115001,2,1,3,e,4,0,15,1,1,2,3,1,2,1,40.5
10115002,1,0,10,f,0,0,1,0,0,1,2,0,0,2,24
10115003,1,0,3,e,4,0,15,1,0,2,1,0,1,3,50
10115004,1,0,19,d,0,0,13,0,0,1,1,0,0,2,42
10115006,1,0,3,h,0,0,6.09394972975809,1,1,2,3,0,1,2,20
10115007,1,1,11,f,0,0,2,0,0,1,1,0,0,1,51
10115008,2,0,7,d,2,1,15,0,0,2,2,0,2,3,75
10115009,1,0,2,e,0,0,4,2,0,3,3,0,2,3,53
10115010,1,0,2,f,0,0,15,1,0,3,3,0,1,1,55
10115011,1,0,4,f,0,0,9,1,0,2,2,1,1,1,26
10115012,1,0,8,f,4,0,1,1,1,3,3,1,1,3,51
10115014,1,0,13,h,0,0,1,0,1,1,1,0,0,4,43
10115017,2,1,4,g,4,1,3,1,0,2,3,0,1,3,28.5
10115018,1,0,3,d,1,0,11,2,0,1,1,0,3,2,58
10115019,1,1,8,e,0,0,9,1,0,3,2,1,1,3,69
10115022,2,0,4,e,3,1,5,1,1,3,3,1,0,3,32.5
10115025,1,0,2,f,0,0,6,1,0,1,2,1,2,2,52
10115027,1,0,2,g,0,0,10,1,1,4,3,0,2,2,25
10115028,1,1,3,e,0,0,1,2,1,3,3,1,3,1,38.5
10115029,2,1,7,f,1,0,2,2,1,3,3,1,0,1,54
10115030,1,1,9,f,0,0,6,1,1,3,2,1,1,3,46
10115032,1,0,7,e,0,0,10,2,1,3,3,1,2,3,25
10115033,1,0,8,f,0,0,4,1,0,1,3,1,1,1,43
10115035,1,0,2,d,3,0,1,1,0,1,2,1,2,3,23
10115036,1,0,20,e,3,0,3,0,1,1,3,0,0,3,25
10115037,1,0,4,e,2,0,8,1,1,1,3,1,1,3,63
10115038,1,0,11,d,0,0,6.09394972975809,1,0,1,1,0,1,2,22
10115039,1,1,3,e,0,0,1,1,0,3,3,0,2,1,40
10115040,2,1,2,f,4,1,5,1,1,2,3,1,1,4,63.5
10115041,1,0,3,d,0,0,1,1,1,3,3,0,1,2,24
10115042,1,0,10,f,0,0,4,2,1,3,3,1,2,3,47
10115047,1,1,1,e,0,0,6,1,0,3,3,1,1,1,74
10115048,1,0,21,e,0,0,2,1,1,1,2,0,2,2,28
10115049,1,1,7,d,4,0,6,2,0,2,3,0,2,1,23
10115050,2,1,5,f,4,1,2,1,1,3,3,0,1,1,34
10115051,1,0,16,d,2,0,1,0,1,3,3,0,0,3,54
10115054,1,0,11,e,4,0,15,0,0,3,2,0,0,4,67
10115055,1,1,8,d,4,0,2,1,1,1,2,1,2,4,66
10115056,1,0,12,e,0,0,2,0,0,1,3,0,0,1,63
10115057,1,0,8,f,0,0,13,1,0,2,3,1,1,2,28
10115058,1,1,8,f,4,0,15,1,1,3,2,1,1,2,68
10115059,1,0,3,f,4,1,8,2,0,3,3,0,2,3,62
10115061,1,1,5,d,1,0,15,1,0,1,2,1,1,3,73
10115062,1,0,10,d,0,0,1,1,0,1,2,1,2,3,36
10115064,2,1,5,e,3,1,15,1,1,3,3,1,0,1,59.5
10115065,1,0,17,e,3,0,7,1,1,2,3,1,2,4,25
10115067,1,1,2,d,4,0,15,1,0,3,3,1,2,3,66
10115069,2,1,11,e,1,1,2,1,1,2,3,1,2,1,69
10115070,1,0,6,e,4,0,0,1,1,2,3,0,2,1,25
10115074,1,0,19,e,0,0,6.09394972975809,0,1,1,1,0,0,3,30
10115079,1,0,9,g,0,0,3,2,1,1,1,1,3,1,31
10115080,1,1,1,f,0,0,9,1,1,1,1,1,2,1,59
10115082,1,1,3,g,0,0,8,1,0,3,3,0,1,3,25
10115083,1,0,6,d,2,0,1,2,0,2,2,0,1,4,26
10115084,2,1,12,e,2,1,0,1,0,4,3,1,0,2,29.5
10115085,1,0,2,e,3,0,2,1,1,2,3,1,2,2,51
10115087,1,0,8,d,0,0,12,1,1,3,3,1,2,2,28
10115088,1,1,24,c,1,0,4,0,0,1,1,0,0,3,31
10115089,1,0,11,e,0,0,1,0,0,1,1,0,0,1,23
10115090,3,1,5,f,2,1,15,1,1,3,3,0,2,2,39.5
10115091,2,1,3,f,4,1,5,1,1,3,2,1,0,2,53
10115093,1,1,11,e,4,0,3,1,1,1,2,1,2,3,46
10115095,1,0,7,d,1,0,6,1,1,1,2,1,1,3,24
10115098,1,1,2,e,0,0,2,2,1,2,3,1,2,1,34
10115099,1,1,6,f,0,0,1,2,1,3,3,1,3,1,22
10115102,2,0,8,g,0,1,0,0,1,2,2,0,0,4,27
10115104,1,1,8,e,0,0,5,1,0,3,2,0,2,3,21
10115105,1,0,9,f,0,0,8,1,1,1,3,1,2,1,39
10115106,1,0,13,d,1,0,2,0,0,3,3,0,0,2,25
10115107,1,0,6,f,0,0,10,1,1,4,3,1,2,3,25
10115109,2,1,6,f,1,1,15,2,0,1,3,0,2,3,73.5
10115111,2,1,2,e,3,1,15,1,1,3,3,1,1,4,54
10115113,1,0,10,e,4,0,6,1,0,2,2,0,0,2,39
10115114,1,0,12,d,0,0,2,0,0,1,1,0,0,2,43
10115116,1,0,7,d,1,0,5,1,1,2,2,1,2,4,52
10115117,1,0,15,f,3,0,2,0,1,2,2,0,0,2,37
10115118,1,0,16,d,2,0,10,1,0,3,3,0,0,2,26
10115119,1,0,1,e,2,0,3,1,0,3,3,1,0,4,24
10115122,1,1,10,f,2,1,2,2,0,4,3,0,2,4,75
10115123,1,0,1,e,0,0,6,1,0,1,1,0,2,3,28
10115124,1,0,7,f,0,0,1,0,0,2,1,0,0,1,25
10115127,1,1,3,g,0,0,5,1,1,3,3,0,2,2,59
10115128,2,1,1,f,0,1,11,1,1,2,3,1,2,2,41.5
10115131,1,0,20,d,0,0,3,0,1,1,1,0,0,2,62
10115132,2,0,7,e,3,1,6,2,1,3,2,1,0,2,34.5
10115133,2,0,7,d,0,1,12,2,0,3,3,0,3,2,26.5
10115135,1,0,15,e,2,0,2,0,0,1,3,0,0,1,27
10115136,2,1,1,d,2,0,3,2,0,1,1,0,3,2,38
10115137,1,1,1,f,1,0,15,1,0,3,3,0,1,4,58
10115138,1,0,11,d,2,0,4,1,1,3,3,1,0,4,25
10115139,1,0,7,e,4,0,3,1,0,1,2,0,2,2,27
10115140,1,0,4,f,4,0,4,1,1,2,3,0,1,3,30
10115141,1,1,2,e,0,0,15,1,1,1,3,1,1,2,56
10115142,1,1,14,d,3,0,15,1,0,3,3,1,1,3,70
10115143,1,1,9,f,3,0,15,1,0,3,3,1,1,3,69
10115144,1,0,6,d,0,0,3,1,1,2,2,0,2,3,23
10115145,1,0,16,f,0,1,3,0,1,1,1,0,0,2,29.5
10115146,1,1,6,f,0,0,5,1,0,3,3,0,1,2,45
10115147,2,1,6,e,0,1,1,1,0,2,3,1,1,3,24.5
10115149,1,1,3,f,4,0,4,2,0,4,3,0,3,2,27
10115150,1,1,15,f,0,0,1,0,0,1,1,0,0,2,37
10115153,1,1,1,e,4,0,15,2,0,3,3,0,2,4,47
10115154,1,1,8,d,3,0,3,1,1,2,2,1,1,1,42
10115155,2,1,9,d,0,1,10,1,0,2,3,0,1,2,25.5
10115156,2,1,1,f,1,1,12,1,0,3,3,1,1,4,70.5
10115157,1,0,3,d,0,0,4,1,0,1,3,0,2,1,70
10115158,1,1,2,d,2,0,15,2,0,2,2,0,0,2,56
10115160,1,1,10,g,2,0,5,1,1,3,3,1,0,1,45
10115165,2,1,3,f,3,1,7,1,1,3,3,1,2,1,39
10115168,1,1,12,g,1,0,1,2,0,2,3,0,2,3,26
10115169,2,1,2,f,4,1,3,1,0,1,2,0,2,3,36
10115170,1,0,16,f,0,0,1,0,0,3,3,0,0,3,58
10115171,1,0,9,f,0,0,12,1,1,3,3,1,1,2,37
10115172,1,0,12,h,4,0,3,0,0,2,2,0,0,2,46
10115173,1,0,1,d,3,0,5,1,0,3,2,1,2,3,30
10115175,1,1,1,e,1,0,10,1,1,4,3,1,0,1,60
10115176,2,1,15,e,3,0,6,1,1,4,3,0,2,3,50
10115177,2,0,1,g,2,0,4,2,1,3,2,1,0,2,37.5
10115178,1,1,4,f,2,0,5,1,0,3,3,1,1,2,69
10115179,1,0,17,f,2,1,2,0,0,1,2,0,0,2,40
10115180,2,1,5,e,0,1,3,1,1,3,3,1,2,3,38.5
10115181,1,0,3,e,4,0,12,1,1,3,3,1,1,4,34
10115183,1,1,4,d,0,0,3,1,0,1,1,0,2,2,48
10115184,1,1,2,g,0,0,2,1,0,3,3,1,1,4,35
10115185,1,1,15,e,3,0,3,1,0,2,3,0,2,3,72
10115186,1,1,12,e,0,0,1,0,0,1,1,0,0,2,54
10115187,1,1,9,d,0,0,7,1,1,2,2,0,2,1,48
10115188,1,1,12,e,2,0,1,1,0,1,3,1,2,3,62
10115189,1,1,18,f,4,0,5,0,0,2,3,0,0,2,51
10115190,1,1,9,f,3,0,3,2,1,1,1,0,1,2,39
10115191,1,1,2,h,3,0,3,1,1,3,3,1,1,3,54
10115192,1,1,7,g,0,1,2,1,0,2,1,0,2,2,58.5
10115194,2,0,11,h,4,1,2,0,0,2,2,0,0,2,37.5
10115197,1,0,9,d,0,0,3,0,1,1,3,0,0,1,46
10115198,1,0,9,d,4,0,0,2,0,1,2,1,2,1,37
10115199,1,0,13,g,2,0,7,1,1,3,3,1,1,2,38
10115204,1,0,8,f,4,0,6,1,1,1,3,1,1,3,38
10115205,2,1,8,d,1,1,4,1,0,3,3,0,2,3,69.5
10115207,2,1,9,f,1,1,5,2,1,4,3,1,1,3,68.5
10115210,1,1,4,e,3,0,1,1,1,3,3,1,2,2,31
10115211,1,1,2,f,3,1,5,1,1,3,3,1,0,1,33
10115212,1,1,11,g,0,0,4,1,0,3,3,0,2,3,29
10115215,1,1,3,d,4,0,2,1,1,3,3,1,2,2,63
10115216,1,1,12,f,2,0,2,2,1,4,3,1,0,2,75
10115217,1,0,10,g,3,0,4,0,0,2,2,0,0,2,23
10115218,1,1,6,f,3,1,4,2,1,2,3,1,1,3,43.5
10115219,1,0,7,f,0,0,2,2,0,1,2,0,2,2,22
10115220,1,0,19,e,0,0,6,0,0,4,3,0,0,2,25
10115221,1,0,1,d,3,0,8,2,0,2,3,0,3,2,30
10115222,1,1,7,f,3,0,3,1,0,3,3,1,1,3,47
10115223,1,0,12,e,3,0,5,1,0,1,3,0,2,3,22
10115224,2,0,17,d,0,1,2,0,0,1,1,0,0,2,49.5
10115225,1,0,14,f,0,0,8,0,0,1,1,0,0,2,60
10115226,1,1,9,e,3,0,9,0,1,3,3,0,0,2,64
10115227,1,0,12,f,0,0,1,0,0,1,2,0,0,2,48
10115229,1,1,1,d,4,0,5,2,0,1,3,0,3,3,48
10115230,1,0,0,g,2,0,1,1,0,3,3,1,0,1,47
10115232,1,1,21,e,4,1,2,0,0,2,3,0,0,2,58.5
10115233,1,1,12,f,0,0,15,2,1,4,3,1,2,2,75
10115234,1,1,1,d,3,0,7,1,0,3,3,1,0,2,34
10115235,1,1,12,e,3,0,12,1,0,3,3,1,2,3,75
10115238,1,0,11,f,4,0,6,2,0,1,1,0,1,3,22
10115239,1,1,11,g,3,0,7,1,0,1,1,0,2,3,35
10115240,2,1,1,f,4,1,3,1,0,3,3,0,2,1,34
10115243,2,1,10,h,3,1,1,1,0,4,3,0,1,4,46.5
10115244,1,1,11,e,1,0,15,0,0,3,2,0,0,3,73
10115247,1,0,1,d,0,0,7,1,0,3,2,0,1,3,23
10115248,1,0,12,e,0,0,15,1,0,2,2,0,2,1,45
10115249,1,0,12,e,0,0,15,1,1,3,3,1,2,1,63
10115251,2,1,3,f,1,1,15,1,1,3,3,1,0,1,33
10115252,1,1,12,d,3,0,1,0,0,1,2,0,0,2,44
10115253,1,0,7,d,2,0,9,1,0,2,3,1,1,3,26
10115254,1,1,6,e,1,0,3,1,0,4,3,1,0,3,58
10115255,2,1,10,g,1,1,14,2,1,3,2,1,3,3,75
10115256,1,0,13,e,0,0,1,1,0,1,1,0,2,1,18
10115259,1,0,7,d,0,0,15,1,0,3,3,0,2,1,50
10115261,1,0,11,e,0,0,3,1,1,2,3,0,1,2,20
10115264,1,1,16,e,0,0,1,2,0,1,1,0,3,1,42.5
10115265,1,0,5,d,0,0,7,1,1,1,1,1,2,1,72
10115267,3,1,9,g,0,1,3,0,0,1,1,0,0,1,39.5
10115268,2,1,1,d,4,1,4,1,1,3,2,0,2,2,71
10115269,1,1,9,e,2,0,7,1,1,1,2,1,1,4,58
10115270,3,1,6,e,0,1,3,1,0,1,1,0,1,2,31.5
10115271,1,1,13,c,4,0,6,0,1,1,2,0,0,2,33
10115273,1,0,1,g,1,0,2,1,0,3,3,0,0,2,25
10115274,1,1,8,g,2,0,2,1,0,2,2,1,2,2,69
10115275,1,0,12,f,0,0,1,2,1,1,3,1,3,1,36
10115277,1,0,8,e,2,0,0,1,1,3,3,0,1,2,53
10115278,1,1,4,d,3,0,2,1,1,3,3,1,1,3,42
10115280,2,1,19,e,0,0,5,0,1,2,2,0,0,1,32.5
10115282,1,0,15,g,3,0,5,1,1,3,3,1,2,2,54
10115283,1,1,11,i,2,0,9,1,0,4,3,0,2,2,59
10115284,1,1,3,e,0,0,9,1,0,3,3,1,2,3,24
10115287,1,0,8,f,4,0,8,1,0,1,3,0,2,3,24
10115288,1,0,17,e,0,0,15,0,0,2,3,0,0,2,33
10115289,1,0,8,e,4,0,15,1,1,1,2,0,2,2,45
10115290,3,1,9,e,0,1,0,2,1,1,1,0,2,3,28
10115291,1,0,4,d,0,0,1,1,1,3,3,1,2,4,56
10115294,1,1,1,f,3,0,11,2,1,3,2,0,1,3,43
10115297,1,0,11,e,3,0,2,0,0,3,3,0,0,2,32
10115300,2,1,2,e,1,1,15,1,0,4,3,0,0,2,66
10115302,2,0,6,h,0,1,4,2,1,3,3,0,1,2,58.5
10115303,1,0,12,d,0,0,5,0,1,1,1,0,0,2,19
10115306,2,1,15,e,0,1,1,0,0,3,2,0,0,2,26
10115307,1,0,4,d,0,1,1,0,1,3,3,0,0,3,41.5
10115308,2,0,9,f,0,1,2,0,1,1,1,0,0,2,25.5
10115309,1,1,4,d,4,0,11,1,1,2,2,1,2,2,70
10115310,1,0,4,d,3,0,1,2,1,3,3,1,1,3,26
10115312,2,1,9,f,3,0,1,1,1,1,1,1,2,2,31.5
10115313,2,1,4,g,4,1,2,2,0,3,3,1,1,2,71
10115314,1,1,1,e,0,0,5,1,1,2,2,1,2,1,29
10115317,1,0,17,e,4,0,3,0,1,1,1,0,1,2,35
10115318,1,1,7,f,1,0,4,1,0,2,3,0,0,3,54
10115319,1,1,3,c,3,0,14,1,0,3,3,0,1,2,75
10115320,1,0,16,f,3,0,9,0,0,4,3,0,3,2,25
10115321,1,1,9,d,3,0,9,1,0,3,3,1,1,3,44
10115322,1,1,12,c,1,0,6,1,0,3,3,0,0,2,62
10115323,1,0,7,c,3,0,6,1,0,1,2,0,2,3,23
10115324,1,1,5,i,1,0,14,1,1,3,3,1,2,2,63
10115328,1,1,19,d,4,0,5,0,0,1,1,0,0,2,29
10115329,1,1,7,g,0,0,7,1,0,4,3,0,2,2,72
10115330,2,0,2,e,1,1,7,2,1,4,3,1,2,3,49
10115331,1,0,17,d,1,0,10,0,1,1,1,0,0,3,64
10115332,1,1,2,f,1,0,4,1,1,3,3,1,0,2,48
10115333,1,1,7,e,4,0,6,1,0,3,3,0,2,3,44
10115334,1,0,22,c,0,0,15,0,1,1,1,0,0,2,32
10115336,1,1,12,f,4,0,4,1,1,3,3,1,2,3,31
10115339,1,1,7,e,0,0,3,1,0,2,2,0,2,2,41
10115340,2,1,12,g,2,0,0,0,0,1,1,0,0,3,39
10115341,1,0,3,g,0,0,1,2,0,3,3,0,3,3,37
10115342,1,1,11,h,1,0,15,1,1,3,3,1,0,2,68
10115344,1,0,7,e,0,0,8,1,1,3,3,1,2,1,56
10115346,1,0,15,e,3,0,6,0,0,2,2,0,0,2,66
10115347,1,0,11,d,0,0,0,0,0,2,3,0,0,2,23
